Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R
PD11742a	0	244	333	172	46	36	252	0	278	129	67	74	113	16	42	11	12	23
PD11743a	0	288	187	102	40	0	159	45	462	191	20	46	107	67	4	38	44	27
PD11744a	0	427	6	0	0	0	52	0	276	175	15	49	132	0	9	10	0	9
PD11745a	89	60	397	88	139	14	58	134	543	160	141	0	40	35	57	84	21	47
PD11748a	6	173	555	47	39	5	333	62	354	165	17	82	39	45	19	52	39	60
PD11750a	0	54	229	0	194	283	0	64	71	99	76	0	32	5	39	20	17	0
PD11751a	0	3	550	128	160	237	58	18	0	34	139	0	107	20	23	23	16	10
PD11752a	159	22	174	115	76	114	31	60	73	134	68	0	70	199	14	0	0	6
PD11753a	0	349	126	0	152	0	13	69	384	113	274	73	0	9	24	0	5	46
PD11755a	29	61	756	283	73	61	328	25	78	120	67	0	98	40	32	39	10	38
PD11756a	52	393	11	8	0	1	79	0	182	170	0	63	95	10	12	10	6	0
PD11757a	0	81	387	171	67	203	22	17	49	88	175	0	90	14	15	22	20	29
PD11760a	20	328	90	0	33	0	111	20	400	254	12	43	77	3	52	37	8	40
PD11761a	243	0	96	1	36	123	0	141	62	50	38	0	38	0	4	75	12	16
PD11762a	43	325	35	0	0	9	46	0	350	254	0	37	116	39	37	9	1	2
PD11765a	0	255	124	18	0	0	87	32	545	476	0	73	241	45	16	8	19	0
PD11766a	43	290	184	28	64	0	228	49	352	112	0	56	62	25	18	45	1	17
PD11767a	0	368	52	1	0	0	56	67	329	290	0	59	185	0	7	10	25	15
PD11769a	12	375	110	11	19	0	141	0	218	134	60	112	115	0	12	16	8	23
PD11816a	38	292	198	0	96	0	35	70	384	57	242	60	16	0	21	33	10	35
PD11818a	169	158	111	98	121	0	92	220	259	74	0	0	109	0	5	57	121	0
PD11819a	386	16	0	0	0	43	1	6	4	11	0	0	33	0	0	3	0	0
PD13162a	0	19	291	0	0	229	69	169	371	89	80	0	49	63	24	48	12	29
PD13163a	32	163	377	77	23	0	270	21	406	258	42	87	89	48	76	21	76	28
PD13164a	35	321	86	6	65	7	43	139	315	121	137	19	25	0	26	36	80	27
PD13165a	0	195	368	469	0	0	300	0	363	252	15	4	108	117	39	23	14	56
PD13166a	168	103	103	47	67	142	123	25	37	0	0	0	10	0	58	10	17	0
PD13167a	51	172	311	134	120	0	75	244	345	237	169	0	40	0	59	124	70	16
PD13168a	0	178	292	95	43	0	151	92	568	311	0	17	183	42	47	7	93	50
PD13296a	0	0	612	45	113	207	138	38	30	56	93	0	97	41	18	14	19	38
PD13297a	0	248	382	358	0	0	314	0	262	142	74	105	80	13	33	36	53	16
PD13298a	37	107	379	38	433	0	20	469	559	136	144	109	60	144	33	86	0	22
PD13299a	0	146	384	0	162	0	95	152	500	222	192	104	88	120	53	50	23	11
PD13302a	100	163	126	138	193	130	56	116	31	22	0	35	63	31	3	50	2	71
PD13304a	396	41	2	0	6	16	6	1	0	5	33	0	1	0	1	0	0	2
PD13306a	311	57	14	6	0	82	30	0	0	4	0	5	34	0	0	0	1	1
PD13307a	55	265	195	128	65	21	128	25	253	58	53	50	74	7	2	43	23	51
PD13310a	28	311	89	0	78	0	82	74	313	165	179	140	16	97	18	48	5	0
PD13311a	0	49	177	0	79	324	18	42	52	37	72	0	52	10	22	19	8	1
PD13312a	0	424	71	82	0	0	127	0	177	71	40	102	115	0	9	9	5	0
PD13416a	0	410	51	16	0	0	84	0	260	162	44	103	137	0	1	38	0	3
PD13418a	48	0	640	25	115	0	243	191	519	347	66	92	103	110	68	43	14	48
PD13419a	318	84	37	9	4	46	50	0	1	3	3	0	18	10	4	0	0	0
PD13420a	0	411	104	18	0	0	152	0	221	101	6	104	103	37	4	3	2	0
PD13422a	345	28	15	1	0	71	22	4	0	3	1	0	25	1	1	0	4	2
PD13424a	0	300	114	172	213	0	27	182	460	118	165	0	39	25	7	10	160	5
PD13425a	74	0	430	144	254	150	67	268	123	63	73	0	78	105	27	0	11	42
PD13426a	0	303	0	0	0	34	6	68	603	156	202	3	0	55	13	20	18	37
PD13427a	0	319	90	0	0	0	87	0	381	390	0	109	210	0	7	5	0	0
PD13428a	100	50	71	70	78	271	39	17	24	0	0	5	33	0	7	58	4	2
PD13602a	0	76	374	106	180	0	60	211	854	212	131	17	132	134	24	13	22	58
PD13603a	66	55	304	65	238	169	15	149	148	0	60	0	26	134	14	33	46	7
PD13604a	12	289	136	100	0	14	120	124	358	190	157	44	0	34	9	35	82	44
PD13605a	0	202	305	144	90	0	225	11	533	235	8	96	205	17	13	13	87	19
PD13606a	181	0	278	42	200	108	0	234	125	22	4	0	82	46	12	0	72	22
PD13607a	0	215	119	97	1	0	113	71	815	235	53	65	150	13	53	46	29	70
PD13608a	162	154	119	74	39	96	128	57	8	31	0	0	14	0	39	16	25	18
PD13609a	128	73	409	196	145	0	349	116	366	242	0	0	37	41	49	10	41	67
PD13618a	134	251	0	0	8	63	30	7	207	54	40	8	24	0	13	27	0	0
PD13619a	0	351	249	95	75	0	80	55	158	89	216	97	27	0	40	22	28	6
PD13620a	53	267	310	352	22	0	354	0	77	160	37	63	22	21	37	9	24	64
PD13622a	71	76	548	227	188	0	103	226	429	132	129	0	99	0	40	61	32	24
PD13623a	0	0	1108	0	152	0	375	114	89	677	193	0	0	152	67	57	34	46
PD13625a	0	203	431	188	267	25	57	82	284	159	226	0	44	0	56	0	37	41
PD13626a	0	290	330	121	110	0	63	23	256	127	306	53	0	1	19	23	54	24
PD13627a	0	121	302	69	132	223	33	8	0	57	103	6	55	12	10	29	13	7
PD13629a	0	341	30	106	0	86	69	0	193	78	25	47	89	7	13	19	10	10
PD13630a	126	176	211	70	60	7	230	20	182	180	0	3	2	126	57	0	0	36
PD13631a	25	205	148	77	6	126	34	55	263	100	111	27	60	18	9	24	3	33
PD13752a	116	51	58	63	19	254	52	1	12	27	11	0	40	0	2	45	3	1
PD13753a	0	340	151	36	55	0	127	21	416	170	0	43	192	0	9	14	13	0
PD13754a	79	125	201	50	117	204	13	7	8	0	96	21	5	0	20	26	0	3
PD13755a	133	119	156	52	0	155	65	0	2	17	20	0	52	0	3	21	4	8
PD13756a	22	359	12	68	0	22	62	0	302	110	30	33	85	0	24	12	0	27
PD13757a	16	204	398	82	5	10	166	112	345	234	0	0	204	32	15	14	5	15
PD13758a	12	301	341	109	0	70	231	0	0	24	7	0	49	0	6	40	0	12
PD13760a	0	105	217	119	3	281	8	0	10	0	150	0	22	0	8	34	30	3
PD13761a	0	31	303	0	182	328	8	0	0	0	68	55	0	0	8	35	0	17
PD13762a	0	277	264	198	0	0	220	0	309	292	0	47	150	0	21	22	1	13
PD13763a	0	291	394	175	69	0	308	9	214	185	0	44	90	0	10	99	0	0
PD13764a	194	0	527	65	431	0	39	479	87	64	24	0	22	0	98	130	81	0
PD13765a	240	68	62	30	39	97	71	57	10	13	0	0	36	0	0	3	73	11
PD13766a	0	259	281	21	14	78	210	0	220	202	0	27	90	0	21	4	4	28
PD13767a	0	293	219	94	85	0	43	15	411	149	245	89	23	7	27	41	15	29
PD13768a	5	184	625	0	244	0	28	200	296	0	473	143	0	0	30	31	18	42
PD13770a	0	36	522	0	207	153	0	236	299	0	224	22	55	12	30	43	26	41
PD13771a	20	234	386	177	0	18	209	14	220	121	69	72	98	19	23	23	27	37
PD14432a	118	345	31	36	6	0	84	0	79	52	8	42	64	1	5	29	0	0
PD14433a	346	35	63	7	39	24	28	32	11	0	0	0	25	0	0	4	0	61
PD14435a	0	220	419	227	389	0	31	160	248	131	223	29	8	84	57	38	21	57
PD14437a	23	65	712	0	445	79	27	360	180	0	62	7	35	90	40	32	63	27
PD14439a	113	316	0	52	0	33	83	0	82	79	11	14	43	0	17	7	24	1
PD14441a	148	213	45	67	0	62	56	0	125	82	0	0	70	0	5	2	24	0
PD14442a	115	253	0	0	0	98	34	0	100	132	0	31	60	0	15	8	0	2
PD14450a	178	240	76	0	26	12	94	16	89	96	0	26	43	0	1	40	0	12
PD14453a	2	124	413	266	363	108	91	193	227	100	116	0	89	19	21	43	19	91
PD14454a	16	315	63	36	31	79	104	60	222	193	0	0	54	0	9	23	6	61
PD14456a	120	283	71	21	0	6	136	0	167	135	6	24	43	0	11	0	0	62
PD14457a	9	131	222	66	200	167	54	116	364	47	69	0	23	32	44	49	32	12
PD14458a	67	277	0	39	12	86	35	20	255	76	138	26	0	24	18	13	20	14
PD14459a	182	178	37	31	0	87	111	15	60	35	0	29	25	1	1	0	0	35
PD14460a	275	115	52	46	23	28	84	29	8	35	5	0	0	36	7	32	5	25
PD14461a	320	70	74	17	0	34	52	26	0	0	3	0	16	2	16	10	0	16
PD14462a	99	310	7	0	25	0	46	0	267	174	0	40	119	0	8	8	4	36
PD14465a	184	143	144	102	3	24	145	41	129	131	8	0	0	0	77	51	0	37
PD14467a	113	299	87	0	0	24	159	0	105	81	0	56	14	24	2	14	0	36
PD14468a	172	219	0	28	0	68	62	0	38	55	0	13	27	18	4	6	11	10
PD14471a	15	259	173	202	34	75	79	24	183	146	160	18	15	7	37	30	35	11
PD14472a	120	308	0	0	0	34	82	0	39	100	10	79	62	21	5	6	0	0
PD14473a	176	247	29	33	7	13	90	22	111	95	0	23	48	25	0	0	11	27
PD17973a	0	393	261	186	0	0	253	0	77	88	0	26	55	8	10	25	0	19
PD17981a	0	214	558	160	245	35	43	106	223	0	201	57	12	0	33	21	5	63
PD17991a	73	320	22	34	0	53	96	0	102	62	12	50	38	26	5	13	0	2
PD17994a	85	243	62	14	0	85	48	0	168	214	0	7	89	0	16	17	1	9
PD18017a	98	208	172	0	0	85	164	12	149	101	0	18	15	47	4	3	2	5
PD18020a	6	33	667	180	167	112	125	74	167	104	161	0	104	61	51	7	8	51
PD18022a	142	0	284	0	226	166	0	214	76	50	61	0	41	37	14	0	0	40
PD18024a	0	0	768	69	219	90	155	93	219	181	128	0	98	113	61	36	9	17
PD18031a	0	0	127	0	175	379	0	86	36	29	0	0	16	52	23	9	14	5
PD18037a	0	134	490	34	247	87	65	178	262	49	99	7	48	90	60	17	5	20
PD18045a	144	17	417	48	305	77	49	366	2	38	61	0	70	116	84	11	61	18
PD18046a	29	164	147	29	22	180	39	74	158	89	78	23	32	5	42	26	9	11
PD18047a	94	219	99	20	83	86	1	84	164	63	116	15	0	0	33	1	57	15
PD18048a	0	193	262	38	239	112	56	69	208	86	48	1	29	43	82	50	8	8
PD18049a	111	57	55	53	26	267	3	1	7	23	69	0	23	0	6	10	21	0
PD18050a	106	56	273	135	286	67	0	126	280	69	45	0	82	144	34	6	109	27
PD18100a	178	241	0	0	0	31	36	0	73	135	1	22	52	0	2	24	0	3
PD18101a	38	281	6	0	0	120	47	0	203	116	0	25	93	0	15	0	0	0
PD18116a	64	68	858	101	0	29	398	0	0	118	0	0	91	0	13	26	0	20
PD18149a	53	238	190	0	34	37	93	39	308	199	0	21	129	14	34	0	0	9
PD18188a	154	233	0	0	0	48	53	34	132	119	8	1	31	0	26	13	32	0
PD18189a	35	192	125	16	75	158	41	43	145	108	93	18	32	43	29	8	14	10
PD18247a	59	296	8	0	0	100	29	0	81	185	0	28	79	10	18	14	0	0
PD18251a	45	241	260	102	236	25	56	103	197	131	104	3	37	31	54	29	30	42
PD18257a	138	240	113	0	11	25	111	17	164	134	0	9	35	6	15	0	17	30
PD18258a	144	267	0	15	0	54	81	0	46	95	0	21	24	24	9	6	0	0
PD18259a	0	176	155	0	0	215	135	0	95	113	21	63	48	7	12	25	11	10
PD18264a	178	226	27	0	0	31	73	5	155	148	0	9	22	42	0	1	5	6
PD18269a	184	252	0	0	0	30	46	0	30	130	2	48	56	5	3	13	0	3
PD18728a	172	195	0	0	0	70	11	0	109	155	0	16	82	1	5	2	0	0
PD18730a	368	53	8	1	2	32	22	0	0	8	4	0	18	0	0	10	0	0
PD18733a	191	206	23	64	0	42	95	38	76	38	0	12	34	0	29	4	0	26
PD18734a	141	197	125	47	87	28	27	379	100	58	122	0	0	10	145	0	0	18
PD18748a	101	297	12	33	0	68	105	32	30	74	0	52	45	46	17	2	7	1
PD18749a	85	288	49	0	122	92	0	0	48	0	148	72	0	0	3	35	6	0
PD18751a	151	293	38	52	67	0	138	28	96	48	0	65	40	4	13	0	1	57
PD18754a	110	279	4	8	0	66	85	0	90	97	0	49	28	32	6	21	0	17
PD18756a	200	192	0	0	0	64	24	0	76	73	4	17	59	0	0	2	0	0
PD18768a	238	146	13	64	8	74	51	5	24	3	30	25	10	22	2	8	4	4
PD18769a	68	305	45	3	0	80	67	0	78	189	0	22	70	9	7	7	0	6
PD18771a	142	283	24	21	0	39	84	0	40	45	7	58	44	0	7	0	0	8
PD18775a	48	387	82	4	0	12	129	0	85	141	0	74	56	0	23	2	9	0
PD18776a	66	228	80	50	0	115	16	0	130	115	15	14	94	15	22	7	1	0
PD22036a	354	48	0	0	0	48	20	21	31	18	0	0	6	0	0	12	0	0
PD22251a	268	86	58	49	14	63	67	0	12	0	0	9	42	39	3	0	9	0
PD22355a	0	177	350	184	0	141	204	0	6	54	64	47	61	27	3	27	15	22
PD22357a	172	0	200	59	142	140	11	271	76	33	54	0	35	73	53	6	60	0
PD22358a	0	46	91	0	124	361	0	62	0	74	53	0	41	0	6	24	0	19
PD22359a	213	74	68	0	12	143	85	20	5	25	0	8	6	21	2	4	34	3
PD22360a	0	68	579	0	253	142	19	43	91	56	104	0	94	67	22	34	24	20
PD22361a	223	91	139	78	33	80	59	62	0	33	36	0	38	8	30	14	1	0
PD22362a	188	5	317	0	85	82	136	131	69	136	0	0	16	0	53	51	73	29
PD22363a	0	38	330	3	191	287	9	16	0	0	117	46	58	19	28	23	0	11
PD22364a	126	154	173	76	152	125	24	0	2	0	90	54	0	0	26	16	0	1
PD22365a	130	75	61	0	118	200	0	93	56	29	24	0	34	0	20	35	21	0
PD22366a	0	3	636	135	259	175	64	43	67	78	138	0	90	53	35	40	22	18
PD23550a	259	0	157	20	259	106	0	356	38	11	15	0	0	0	12	35	90	9
PD23554a	0	60	423	0	246	224	26	59	28	0	49	9	104	79	18	16	6	14
PD23558a	0	233	531	92	316	60	29	19	0	39	181	80	35	20	38	26	0	14
PD23559a	0	84	212	52	2	301	124	4	22	65	45	0	51	0	11	28	3	5
PD23560a	177	30	184	12	33	157	49	46	31	56	44	0	68	0	14	10	26	9
PD23561a	385	5	14	27	20	0	35	52	7	17	0	0	14	0	1	0	111	0
PD23562a	0	171	279	80	187	186	41	19	35	43	75	26	71	49	22	18	0	4
PD23563a	56	44	779	292	202	1	378	131	39	263	63	0	45	91	59	69	24	70
PD23564a	363	27	4	5	0	55	35	1	7	5	2	2	0	8	2	4	10	2
PD23565a	0	42	200	100	149	304	28	155	47	92	107	0	50	0	12	11	4	58
PD23566a	0	128	445	37	223	152	43	55	47	75	147	0	69	38	18	46	3	12
PD23567a	0	97	274	72	17	258	207	0	1	41	10	35	35	55	9	35	2	25
PD23569a	224	86	89	35	0	98	20	0	2	39	19	0	56	30	5	11	0	0
PD23570a	296	53	134	7	0	53	99	0	0	0	0	5	34	0	0	6	0	0
PD23574a	0	124	469	158	268	147	66	0	60	48	93	0	68	37	55	26	0	4
PD23577a	0	49	309	118	0	287	111	0	13	29	65	0	80	14	24	16	5	3
PD23578a	0	119	436	71	36	197	135	0	20	66	92	0	81	21	17	3	0	5
PD23579a	186	48	16	0	84	222	0	0	27	0	24	11	0	0	5	4	5	5
PD24182a	0	0	354	0	290	274	0	43	126	48	42	0	89	53	32	13	0	34
PD24186a	0	51	181	0	245	308	0	47	19	122	57	0	54	11	12	32	11	16
PD24189a	309	116	1	32	0	34	11	0	3	2	21	5	19	1	2	6	0	5
PD24190a	128	90	265	98	299	135	5	192	0	27	75	0	34	0	17	110	14	0
PD24191a	0	66	262	0	145	295	18	32	0	38	81	8	68	0	18	16	15	11
PD24192a	0	159	395	116	29	157	156	0	0	28	82	63	54	23	32	22	25	8
PD24193a	92	333	2	76	34	39	71	0	62	93	18	0	60	1	11	5	0	6
PD24194a	15	257	369	165	57	0	190	76	155	170	55	0	91	25	25	14	73	20
PD24195a	155	126	10	0	53	190	0	26	20	6	51	0	4	0	6	9	2	3
PD24196a	98	1	244	47	253	236	0	140	82	5	32	0	48	35	22	45	0	0
PD24197a	0	54	426	103	83	234	197	3	0	71	65	15	74	25	10	25	12	34
PD24199a	26	58	316	23	120	226	33	179	51	30	92	0	38	58	40	7	17	42
PD24200a	281	18	5	39	0	137	7	0	4	0	6	6	40	3	2	1	0	1
PD24201a	42	3	786	225	369	83	170	109	11	123	84	0	89	83	58	21	47	35
PD24202a	0	232	306	250	32	126	212	0	0	26	47	0	56	27	21	18	11	25
PD24204a	310	81	0	13	2	58	0	0	18	24	1	0	40	0	2	3	5	1
PD24205a	0	75	124	57	0	333	96	0	0	4	35	44	62	18	7	3	15	6
PD24206a	0	0	441	1141	1958	0	524	1253	14	448	0	191	0	173	150	193	156	152
PD24207a	270	0	301	195	125	19	185	76	43	121	42	0	47	16	109	0	3	0
PD24208a	84	258	0	104	56	106	51	0	43	106	44	0	17	5	13	27	0	19
PD24209a	136	119	70	31	0	180	116	46	11	29	0	3	5	5	2	2	67	3
PD24212a	0	143	282	112	287	181	36	157	0	0	66	26	22	165	32	18	9	20
PD24214a	26	106	177	2	141	258	19	268	0	42	67	0	20	0	56	9	60	2
PD24215a	0	137	294	0	256	236	5	50	21	9	107	26	12	0	22	19	12	15
PD24216a	67	215	19	122	0	184	71	0	11	13	11	0	46	33	1	7	0	0
PD24217a	221	101	182	7	45	25	110	210	51	109	0	0	27	2	20	0	85	34
PD24218a	120	201	126	149	66	69	86	22	57	137	89	35	63	6	7	23	0	4
PD24220a	119	0	221	122	199	188	12	415	17	21	34	0	5	0	165	0	131	0
PD24221a	38	176	84	14	50	218	20	30	29	111	126	0	3	0	11	6	8	14
PD24223a	304	31	15	10	24	109	1	0	24	0	26	0	15	0	6	5	2	1
PD24224a	89	28	82	0	202	292	0	69	62	0	4	0	30	0	9	11	7	44
PD24225a	270	37	46	0	49	102	0	59	61	47	48	0	13	0	13	1	46	0
PD24302a	185	11	65	64	5	219	14	0	13	20	38	1	50	0	6	3	2	3
PD24303a	0	0	233	0	157	327	0	56	92	56	88	0	61	12	8	29	0	9
PD24304a	0	45	149	0	200	325	0	35	56	95	42	0	54	0	13	30	7	2
PD24306a	0	113	168	0	176	256	0	0	74	99	85	0	56	0	22	13	3	6
PD24307a	305	68	31	48	30	49	24	0	19	10	3	0	32	0	0	47	0	0
PD24308a	142	0	785	0	594	0	0	401	68	0	55	0	29	93	103	49	9	13
PD24314a	44	90	111	49	38	252	32	142	0	62	75	0	20	115	18	5	0	18
PD24318a	115	146	215	10	143	99	13	158	21	84	90	0	7	58	11	17	40	5
PD24320a	237	17	84	71	9	164	94	0	5	44	6	0	27	10	3	0	7	1
PD24322a	135	150	141	94	30	118	84	27	0	11	0	0	52	0	10	21	49	7
PD24325a	0	148	320	236	267	171	50	60	33	100	99	0	21	35	37	35	10	21
PD24326a	45	208	121	14	92	170	15	101	0	110	152	20	36	0	3	15	0	0
PD24327a	102	0	115	202	214	227	11	388	17	20	52	0	36	186	6	0	17	48
PD24329a	222	0	220	124	155	145	4	48	34	0	107	0	15	0	35	0	0	0
PD24332a	169	73	105	34	29	144	48	88	0	59	20	0	60	0	3	4	83	12
PD24333a	1	263	272	57	206	130	14	10	0	0	156	69	21	0	9	0	22	43
PD24335a	241	0	418	172	343	0	101	377	21	21	105	0	15	114	47	0	47	6
PD24336a	7	267	68	34	13	192	84	0	33	60	6	15	64	0	5	8	4	6
PD24337a	0	282	427	359	54	0	229	0	30	84	53	3	97	83	25	24	12	15
PD3851a	97	90	93	201	23	183	70	31	102	61	43	62	65	91	11	9	0	14
PD3890a	13	59	514	0	0	0	342	116	732	302	0	121	35	70	37	69	63	51
PD3904a	9	263	289	63	62	0	268	0	385	172	7	122	91	35	84	13	1	41
PD3905a	22	93	623	302	276	46	5	66	71	173	292	0	64	65	24	40	28	42
PD3945a	0	184	464	0	266	38	0	441	222	21	208	0	43	45	15	69	0	38
PD3989a	47	269	45	16	0	75	20	102	353	67	216	24	0	0	23	34	2	0
PD4005a	0	85	190	0	0	316	119	0	33	9	32	17	49	15	12	5	0	12
PD4006a	0	73	523	76	93	153	145	72	94	112	146	0	52	30	37	12	40	28
PD4069a	74	358	67	56	0	0	138	0	95	73	24	98	66	17	0	19	8	1
PD4072a	0	91	272	190	0	269	88	0	0	0	24	0	110	0	6	25	0	8
PD4076a	10	288	138	110	0	152	127	0	0	10	20	0	46	0	10	18	0	4
PD4085a	0	297	286	62	105	0	130	0	333	96	177	166	79	6	16	24	12	5
PD4086a	27	220	229	46	116	23	35	124	422	166	116	0	99	41	31	58	0	18
PD4088a	74	212	353	131	60	0	270	34	199	142	0	54	63	0	15	12	137	8
PD4103a	0	0	675	47	270	194	5	311	57	0	207	0	64	0	45	19	15	81
PD4107a	0	149	436	91	187	63	96	0	271	139	204	112	57	70	16	41	2	29
PD4109a	47	159	222	51	122	176	50	46	71	27	69	0	16	24	40	13	0	17
PD4115a	0	218	237	0	198	73	1	68	332	129	156	67	82	0	49	19	16	16
PD4116a	0	72	429	0	188	135	112	75	234	226	166	67	68	15	31	36	54	32
PD4192a	0	31	415	0	54	241	216	36	107	95	34	0	51	0	27	14	44	27
PD4194a	0	114	375	100	0	214	171	0	39	21	2	0	98	0	2	6	42	4
PD4198a	77	34	494	78	240	0	58	374	426	125	92	0	137	98	46	3	155	13
PD4199a	0	390	140	35	26	18	236	44	146	133	0	74	15	31	29	29	35	10
PD4225a	18	372	189	103	0	0	196	0	137	161	21	91	83	0	20	36	0	0
PD4248a	38	129	429	153	226	0	126	190	373	174	97	0	105	70	36	88	31	43
PD4252a	0	218	282	0	253	0	76	153	500	216	165	38	86	0	16	61	23	57
PD4255a	0	22	560	113	119	189	127	87	65	79	105	0	103	4	49	26	6	46
PD4261a	29	375	89	26	4	0	117	0	226	108	31	104	111	2	12	38	0	3
PD4264a	53	333	22	178	25	0	124	17	204	117	36	39	59	124	39	17	15	6
PD4266a	84	361	28	0	0	0	81	0	138	96	21	52	80	0	2	15	0	0
PD4267a	27	330	33	0	34	46	0	33	319	117	152	35	0	8	26	41	17	5
PD4315a	78	85	127	179	131	179	115	283	28	88	0	0	39	71	29	2	8	89
PD4604a	0	0	571	101	103	139	110	107	392	98	151	17	114	17	31	22	45	47
PD4605a	204	52	153	78	88	112	118	57	26	28	0	0	20	63	16	10	0	41
PD4606a	98	236	184	69	0	73	235	0	0	2	0	68	32	0	0	0	29	16
PD4607a	0	327	80	99	29	48	125	0	288	176	9	26	130	0	22	51	0	6
PD4613a	131	122	99	74	0	158	74	0	17	33	5	25	57	0	8	1	27	5
PD4826a	0	125	289	250	90	111	217	122	302	156	17	35	86	46	54	42	97	7
PD4833a	0	136	304	0	147	90	2	112	381	236	150	0	87	31	27	45	18	28
PD4836a	0	342	226	6	0	0	204	16	300	237	21	85	45	37	12	1	34	28
PD4841a	0	0	1243	704	114	0	209	0	75	102	184	0	244	33	50	74	11	31
PD4844a	0	102	313	102	25	254	132	0	0	19	56	22	82	12	10	0	4	15
PD4845a	167	0	95	0	66	223	0	52	16	36	0	0	58	0	20	15	0	2
PD4847a	0	154	215	133	152	193	27	78	38	101	116	0	31	63	16	55	5	12
PD4872a	0	317	226	42	34	9	181	49	226	232	8	61	84	47	24	30	18	24
PD4874a	0	0	388	0	245	279	38	100	21	65	51	0	64	61	21	26	48	15
PD4875a	0	93	386	0	186	98	31	145	505	111	103	37	122	21	33	45	24	63
PD4876a	0	252	221	3	12	58	176	0	298	138	50	84	70	78	18	32	11	9
PD4951a	0	359	114	20	0	43	117	0	160	125	26	67	71	58	21	7	12	10
PD4952a	0	0	688	141	322	116	106	119	290	130	176	42	79	41	34	44	41	36
PD4953a	0	230	266	21	23	80	183	28	248	148	43	71	60	63	17	14	14	13
PD4954a	0	343	238	0	0	0	166	0	210	149	57	110	98	0	19	28	0	6
PD4955a	0	309	186	0	0	0	91	206	428	143	18	35	161	11	34	38	0	21
PD4956a	0	286	359	155	2	0	357	0	242	128	33	94	14	20	40	27	14	26
PD4957a	50	251	113	0	21	71	91	1	225	124	12	52	73	31	43	16	7	31
PD4958a	0	56	205	18	3	335	151	0	0	0	8	30	52	0	10	16	1	8
PD4959a	0	300	238	53	30	0	191	6	442	141	40	48	92	13	29	14	7	32
PD4962a	0	148	556	239	355	113	41	122	33	0	164	0	44	0	22	14	88	52
PD4965a	9	260	157	142	18	58	83	0	321	137	39	21	139	11	47	22	0	23
PD4967a	0	259	485	90	10	0	351	0	256	180	0	77	113	4	10	13	12	20
PD4968a	0	145	308	62	161	89	37	189	456	104	149	7	64	39	35	27	71	17
PD4969a	42	363	34	0	22	28	72	0	185	171	0	45	108	24	7	0	0	19
PD4970a	12	280	199	184	40	0	107	0	385	113	56	88	171	16	0	51	18	20
PD4971a	118	0	556	238	244	50	114	23	226	93	219	16	34	81	13	59	24	61
PD4972a	0	380	87	0	0	0	101	0	339	148	41	106	143	0	7	17	1	3
PD4975a	0	18	348	0	203	306	12	4	0	53	87	8	88	0	23	17	1	14
PD4976a	17	217	340	206	131	0	62	77	325	121	208	93	90	50	69	43	0	51
PD4977a	40	351	37	0	0	16	76	0	229	191	35	40	86	0	16	23	3	0
PD4978a	68	49	510	192	290	0	62	524	399	162	211	0	1	23	167	74	19	61
PD4980a	34	301	156	121	8	34	256	0	221	154	0	40	0	35	0	58	28	42
PD4981a	0	427	0	0	15	0	17	0	343	164	16	31	141	0	12	22	0	0
PD4982a	117	302	0	0	27	27	64	0	182	39	15	50	69	2	4	6	0	1
PD4983a	0	403	48	36	0	0	80	0	264	156	6	92	150	6	4	5	0	13
PD4985a	26	323	55	98	0	52	140	0	191	119	20	127	125	0	8	33	2	5
PD4986a	0	399	72	114	0	0	202	0	251	115	29	156	82	17	1	41	0	0
PD5925a	0	83	182	0	107	302	0	8	30	78	101	0	60	0	5	2	7	15
PD5928a	49	283	197	129	71	0	146	56	252	180	6	41	90	0	16	33	117	0
PD5930a	0	131	298	40	38	160	46	80	155	142	78	16	99	53	27	27	8	16
PD5932a	0	243	414	163	6	0	262	4	217	203	51	104	84	79	28	20	39	11
PD5934a	0	204	430	154	179	110	48	0	25	51	191	0	42	0	22	33	3	10
PD5935a	0	178	401	100	190	112	42	8	13	166	148	0	43	70	27	13	0	32
PD5936a	28	319	36	138	0	103	97	0	54	54	17	68	94	15	2	12	0	9
PD5937a	5	360	41	0	0	0	31	0	365	336	0	51	179	0	26	13	0	0
PD5942a	16	109	175	56	150	270	24	178	6	0	101	51	0	73	19	15	0	0
PD5944a	39	90	60	0	156	321	0	0	31	0	39	10	4	0	7	9	0	14
PD5945a	0	0	371	128	62	274	143	0	60	95	63	9	87	38	17	29	0	19
PD5946a	326	0	3	69	91	22	0	477	113	116	9	0	77	0	0	0	96	82
PD5947a	275	7	91	124	80	88	57	108	38	0	0	0	24	0	10	12	121	0
PD5948a	0	51	458	126	207	197	38	77	49	84	146	0	92	82	18	20	14	14
PD5950a	84	77	319	84	179	173	72	2	5	2	16	0	73	40	21	43	25	0
PD5951a	63	182	207	89	40	0	71	88	478	211	45	1	101	25	57	51	14	42
PD5953a	0	381	94	31	0	0	155	0	249	203	0	97	106	0	14	13	0	10
PD5956a	0	262	254	362	37	0	221	0	348	151	0	64	170	22	29	0	19	59
PD5959a	35	73	460	66	265	0	76	390	630	104	231	23	58	72	49	101	82	25
PD5960a	0	237	286	38	0	0	142	25	510	327	20	74	147	11	32	39	5	28
