Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W	SBS80X	SBS80Y	SBS80Z
PD13768a	3	0	275	0	442	235	0	293	216	20	171	0	42	99	0	187	70	42	27	22	34	37	26	23	4	51
PD13770a	0	0	94	0	288	167	249	304	69	0	144	23	142	20	58	112	61	36	23	31	29	27	17	10	0	2
PD13771a	21	121	265	0	314	12	67	170	39	164	2	81	51	88	121	104	11	21	17	20	21	24	14	11	0	8
PD14432a	75	32	277	115	32	2	0	67	29	64	0	58	14	49	36	8	0	20	4	1	4	3	3	1	1	5
PD14433a	288	9	17	92	54	18	2	23	10	21	24	26	41	0	1	3	0	6	0	0	0	40	0	0	0	0
PD14435a	2	203	235	3	310	260	54	276	221	26	145	29	73	9	62	120	56	32	44	13	63	40	44	17	5	0
PD14437a	15	0	77	32	518	322	123	217	34	10	313	20	117	0	89	44	54	27	32	34	54	20	38	36	8	13
PD14439a	68	54	241	149	1	0	0	70	42	62	0	50	0	25	54	11	1	7	12	5	3	4	0	16	0	0
PD14441a	63	67	137	204	51	4	0	105	6	36	0	63	5	6	101	11	0	5	4	8	6	1	0	16	0	0
PD14442a	63	0	173	182	0	2	20	64	0	21	0	51	19	39	171	5	0	7	11	7	4	2	4	0	0	3
PD14450a	87	11	161	170	64	18	0	76	22	65	16	49	23	36	105	0	0	28	2	0	1	12	3	0	0	0
PD14453a	0	261	122	51	284	198	136	280	168	65	150	74	129	0	66	69	64	36	16	29	16	61	2	8	0	0
PD14454a	0	59	236	124	12	13	50	203	33	71	37	56	42	21	210	12	11	17	6	0	6	39	6	5	0	3
PD14456a	63	27	211	138	65	0	0	151	62	99	0	58	2	43	103	0	4	0	9	0	3	42	5	0	0	0
PD14457a	0	36	114	141	159	135	84	356	66	44	126	31	15	18	48	76	24	34	32	5	5	15	2	23	28	20
PD14458a	47	0	240	142	0	26	0	211	67	39	11	11	7	45	57	93	17	12	13	7	12	10	17	12	24	0
PD14459a	56	34	93	268	49	0	0	44	3	83	16	36	17	35	40	4	12	1	1	4	1	23	0	0	7	0
PD14460a	260	56	93	50	44	8	20	15	24	63	20	18	30	0	23	9	0	20	4	0	26	17	0	5	0	0
PD14461a	270	10	54	89	71	0	2	0	0	41	24	23	22	0	0	14	0	7	11	0	5	11	0	2	0	0
PD14462a	78	0	243	86	0	19	0	235	53	28	0	94	5	67	166	0	3	11	6	5	3	27	0	9	5	0
PD14465a	117	106	120	119	129	0	0	103	51	112	28	30	40	0	106	29	0	34	55	0	9	27	2	2	0	0
PD14467a	75	15	241	119	77	10	0	69	4	117	0	34	13	57	101	4	0	12	3	8	14	24	2	1	14	0
PD14468a	113	24	151	176	14	0	0	24	6	45	4	35	4	20	61	18	0	5	3	3	11	7	0	7	0	0
PD14471a	0	121	246	110	154	43	25	144	121	66	28	42	13	44	75	134	24	23	26	14	15	10	4	21	0	0
PD14472a	55	0	212	181	18	0	0	30	36	59	0	62	0	83	88	12	0	7	4	0	14	1	0	1	3	0
PD14473a	84	42	165	176	26	2	0	90	24	65	15	51	30	30	94	5	10	3	0	4	3	19	4	5	10	0
PD17973a	37	177	361	9	233	0	13	46	0	183	0	64	0	22	113	33	21	18	9	12	7	15	13	0	3	12
PD17981a	7	62	259	0	440	221	66	187	63	34	114	25	33	57	19	165	29	25	25	3	12	46	14	13	23	34
PD17991a	8	10	236	192	40	0	0	72	11	74	0	44	0	62	66	41	0	10	4	0	0	5	4	0	29	0
PD17994a	61	24	180	123	33	1	40	124	30	24	7	74	10	21	237	8	6	13	11	12	2	8	0	3	0	6
PD18017a	46	0	150	156	132	1	44	127	0	121	11	30	15	35	135	0	14	5	4	6	21	3	10	5	12	0
PD18020a	0	123	111	0	497	102	176	178	109	102	20	69	142	8	98	152	25	16	37	11	44	32	21	1	0	4
PD18022a	143	0	0	54	163	104	163	182	120	0	152	33	113	0	4	0	0	10	10	10	6	27	0	0	33	24
PD18024a	0	78	15	0	553	109	200	270	131	115	27	69	167	0	191	101	31	35	44	24	37	14	7	2	33	3
PD18031a	30	0	0	165	61	119	240	53	20	0	81	10	30	0	55	0	0	7	17	13	29	3	3	11	1	3
PD18037a	9	25	165	0	324	167	150	289	55	50	130	31	97	11	92	81	6	19	42	14	33	14	29	10	40	9
PD18045a	35	70	0	160	301	169	104	104	129	32	277	51	190	0	6	33	0	18	60	14	78	14	4	35	0	0
PD18046a	54	0	154	97	101	36	108	135	55	28	76	36	0	37	64	64	7	19	30	6	19	11	2	9	0	9
PD18047a	49	0	179	161	67	68	17	161	98	0	83	20	13	25	23	54	15	7	24	8	9	13	4	33	0	19
PD18048a	32	55	197	0	135	137	168	229	77	43	43	26	85	3	96	41	10	34	58	10	21	8	4	9	7	4
PD18049a	135	22	52	134	40	27	147	0	44	4	9	22	1	0	3	51	6	8	4	3	2	0	3	13	2	0
PD18050a	5	130	31	169	195	152	59	339	82	2	88	58	134	0	86	96	15	12	23	2	43	21	4	57	42	0
PD18100a	133	0	167	129	3	0	0	50	34	22	0	54	0	33	135	3	0	16	3	5	5	5	0	1	0	0
PD18101a	0	4	197	193	0	1	40	170	0	28	0	71	0	42	154	3	0	3	12	3	5	1	1	2	5	9
PD18116a	33	79	109	28	760	0	70	4	31	291	0	93	0	0	121	33	12	26	15	28	10	20	9	5	9	0
PD18149a	0	17	187	128	131	35	22	258	12	64	29	89	30	36	244	0	8	5	27	4	8	8	38	4	14	0
PD18188a	77	0	160	182	0	0	0	116	55	40	33	42	16	20	87	0	0	11	19	0	0	2	4	19	1	0
PD18189a	69	0	189	72	69	54	101	135	82	35	33	32	31	28	74	73	20	9	21	4	13	8	7	8	10	8
PD18247a	59	0	215	127	3	0	36	52	16	13	0	65	0	37	214	25	3	10	12	9	5	2	2	2	0	0
PD18251a	1	103	215	103	188	141	24	232	158	44	78	42	73	3	70	41	0	23	39	17	28	28	36	21	18	0
PD18257a	46	11	164	179	79	3	0	144	27	79	11	45	33	27	142	5	12	4	11	4	5	20	1	10	3	0
PD18258a	70	28	176	192	9	0	0	26	10	55	0	37	10	24	109	4	0	6	7	0	10	0	0	3	6	4
PD18259a	41	12	173	39	76	0	225	65	20	98	0	40	17	56	131	14	3	16	9	13	9	6	8	4	0	11
PD18264a	74	0	137	197	19	2	0	116	11	51	0	38	30	29	177	0	7	5	1	0	10	5	0	3	16	0
PD18269a	166	0	196	86	7	0	0	10	28	29	0	54	4	51	133	4	0	10	3	0	6	5	3	0	7	0
PD18728a	94	0	120	193	0	0	0	85	34	3	0	68	10	32	151	0	0	5	4	0	7	2	0	2	2	6
PD18730a	359	2	48	14	3	0	26	0	6	17	0	21	16	0	4	3	0	6	0	1	0	0	0	0	0	0
PD18733a	120	66	137	165	35	2	0	65	10	69	40	43	9	19	35	0	0	6	22	6	5	18	1	0	0	5
PD18734a	123	50	158	63	69	70	42	126	114	15	317	25	59	6	0	39	10	8	104	3	18	16	0	0	0	49
PD18748a	36	48	214	198	29	0	0	8	1	74	35	47	14	46	96	10	4	4	12	5	23	2	4	7	5	0
PD18749a	10	0	212	229	38	95	0	54	88	1	5	9	5	56	0	56	13	28	3	7	3	5	0	7	21	3
PD18751a	96	72	218	124	33	37	0	95	26	102	20	48	36	63	47	0	10	4	9	0	4	38	1	4	4	0
PD18754a	49	16	197	186	7	4	1	69	3	60	0	38	13	56	118	14	3	15	4	0	13	12	2	2	10	0
PD18756a	139	0	130	165	0	1	0	68	21	17	0	51	3	27	68	2	7	3	1	3	1	0	3	1	0	0
PD18768a	254	45	128	33	14	14	41	15	0	42	6	19	5	26	9	39	15	5	1	2	7	3	4	2	0	2
PD18769a	0	15	198	216	40	0	0	54	16	38	1	65	8	32	218	11	0	7	6	0	7	6	5	2	0	11
PD18771a	92	17	206	153	40	0	0	18	3	61	0	46	0	55	63	18	0	0	5	14	1	6	3	0	1	0
PD18775a	26	21	303	115	74	0	0	59	22	88	0	61	0	70	158	4	4	6	17	0	3	0	4	10	4	3
PD18776a	63	17	182	118	65	0	52	102	5	9	0	70	6	34	147	53	0	6	15	12	3	2	0	3	4	0
PD22036a	291	0	16	115	0	3	0	25	0	18	28	17	4	0	23	0	0	8	0	3	4	1	1	0	1	0
PD22251a	185	47	43	170	70	11	8	11	0	50	0	40	19	13	3	7	0	2	3	0	27	1	1	8	0	0
PD22355a	0	154	182	0	240	18	280	0	17	152	0	54	15	40	62	70	18	19	3	7	16	15	10	10	0	0
PD22357a	148	60	0	99	133	73	101	149	82	4	225	36	81	0	0	39	1	12	35	7	56	4	0	38	0	2
PD22358a	4	0	31	186	30	69	254	25	111	0	61	31	25	0	13	0	1	18	6	9	8	13	3	1	2	0
PD22359a	204	5	53	101	47	6	95	3	6	65	9	15	31	10	30	10	0	3	1	5	4	1	0	15	4	0
PD22360a	0	0	60	0	345	152	314	147	72	19	6	47	125	0	89	93	37	27	16	5	30	15	6	8	0	3
PD22361a	168	54	76	130	129	20	24	0	37	46	57	38	30	0	13	36	3	11	22	28	0	0	2	1	0	0
PD22362a	85	7	0	161	250	40	47	95	47	104	97	29	92	0	141	25	0	37	38	0	0	24	9	43	0	0
PD22363a	24	0	101	32	189	136	333	0	76	7	0	27	74	21	0	57	6	20	21	16	17	7	10	0	2	0
PD22364a	104	59	127	144	165	149	38	0	29	13	0	16	0	32	0	47	0	15	21	16	12	5	4	0	0	23
PD22365a	68	0	27	227	40	66	79	92	68	0	89	32	28	0	0	0	0	25	14	13	2	3	0	16	7	0
PD22366a	0	90	52	0	446	146	288	118	146	52	35	57	95	0	36	103	53	33	27	3	26	17	13	11	9	0
PD23550a	225	36	0	83	94	151	55	97	79	0	311	4	84	0	0	0	3	27	8	5	4	12	0	45	3	41
PD23554a	0	0	98	0	225	146	366	75	30	26	18	44	122	0	53	42	16	13	13	25	26	6	16	0	1	0
PD23558a	0	59	217	0	376	228	186	25	120	18	52	33	28	41	35	102	50	24	30	24	26	13	12	0	0	14
PD23559a	39	32	91	123	157	2	200	21	44	98	0	37	16	4	36	39	10	17	8	9	2	3	21	0	0	0
PD23560a	158	1	40	98	137	12	102	52	59	39	38	49	36	0	21	29	0	9	10	26	0	5	5	13	7	0
PD23561a	343	40	0	44	11	2	0	26	19	27	36	23	48	0	7	2	0	1	0	0	0	0	0	59	0	0
PD23562a	0	76	162	51	161	114	255	71	77	28	27	48	37	10	34	41	41	14	17	0	27	6	7	1	1	0
PD23563a	0	303	97	0	609	69	107	105	173	289	33	63	213	0	196	75	12	52	42	34	17	43	24	6	39	5
PD23564a	305	1	8	109	11	0	0	0	0	31	0	9	17	5	9	11	0	3	1	1	1	1	1	5	2	1
PD23565a	0	80	64	107	91	91	271	84	105	32	101	26	67	0	45	50	2	6	9	21	5	30	69	3	0	0
PD23566a	0	18	148	0	264	130	291	100	136	37	29	44	94	0	35	86	21	34	13	16	19	10	10	1	2	0
PD23567a	15	83	120	41	173	16	322	3	15	152	0	35	21	27	47	12	0	23	8	8	27	17	1	5	2	0
PD23569a	166	11	55	154	89	3	33	0	13	14	0	46	15	7	39	36	0	9	4	0	18	1	0	1	0	0
PD23570a	299	8	55	17	120	0	45	0	0	73	0	34	2	5	1	0	0	6	0	12	0	1	0	1	6	2
PD23574a	0	114	150	0	322	181	256	73	74	50	0	46	53	0	64	82	22	21	40	5	16	7	23	4	20	0
PD23577a	7	71	103	55	206	3	317	3	20	88	2	49	20	0	33	76	4	11	17	13	6	2	14	3	0	0
PD23578a	20	32	158	51	327	23	196	25	73	105	0	56	33	0	30	73	29	7	14	20	9	3	15	0	0	0
PD23579a	167	0	19	179	11	76	84	17	0	0	5	0	0	4	19	18	4	3	4	2	1	4	5	6	0	9
PD24182a	39	0	0	0	174	153	385	208	88	0	19	44	90	0	53	7	8	13	25	4	26	20	34	1	7	0
PD24186a	7	0	46	111	73	134	281	71	136	0	37	36	63	0	69	0	12	22	10	10	13	10	13	6	6	0
PD24189a	255	14	74	103	11	2	0	0	0	10	0	24	9	10	6	27	5	4	1	8	1	3	0	0	0	0
PD24190a	83	98	75	124	171	166	106	51	111	0	140	31	125	0	11	39	30	70	13	7	11	3	0	6	0	18
PD24191a	50	0	101	37	133	83	303	35	90	17	9	37	71	1	12	24	6	15	14	13	6	8	2	6	0	0
PD24192a	0	77	181	0	267	49	279	0	4	117	0	42	25	53	57	86	0	17	23	6	25	6	8	16	0	11
PD24193a	0	83	229	218	8	0	0	82	79	54	0	59	18	0	33	0	0	5	8	4	6	5	10	1	1	0
PD24194a	18	138	276	0	281	11	41	190	101	152	39	77	83	13	108	82	11	13	17	19	9	12	25	34	7	0
PD24195a	153	0	84	146	0	41	85	21	26	0	21	10	11	0	3	22	2	6	4	15	2	1	2	1	0	5
PD24196a	46	42	0	192	166	145	134	134	62	0	114	32	81	0	10	24	0	32	15	6	16	0	1	2	24	10
PD24197a	0	104	113	16	286	41	331	15	96	148	0	55	57	4	25	23	7	20	9	17	25	21	13	5	0	0
PD24199a	19	0	70	135	229	84	161	87	74	26	152	30	65	0	9	76	0	11	29	21	37	27	0	13	0	1
PD24200a	245	18	0	137	16	0	47	0	0	7	0	32	8	12	0	21	2	1	1	1	1	1	0	0	0	0
PD24201a	7	190	74	8	602	196	162	76	150	131	52	64	194	0	101	94	11	22	42	61	18	18	22	19	17	7
PD24202a	0	220	239	0	210	23	247	0	27	155	2	54	24	0	24	48	33	14	16	15	13	17	1	7	0	0
PD24204a	249	11	45	128	4	1	3	15	1	0	0	34	15	0	31	9	0	2	1	1	3	1	1	3	0	0
PD24205a	53	41	97	62	57	9	309	0	11	74	0	39	9	40	3	31	3	4	5	9	11	4	0	8	0	0
PD24206a	0	1613	0	0	39	876	0	524	371	357	536	20	1068	0	557	0	143	122	87	26	65	80	108	25	0	177
PD24207a	112	200	0	186	247	26	0	100	134	148	20	53	124	0	31	26	12	8	76	6	1	0	24	4	14	0
PD24208a	0	107	177	249	0	21	1	65	95	39	1	38	8	0	39	26	0	19	10	0	9	16	2	0	11	0
PD24209a	66	28	66	239	75	0	49	1	1	87	47	18	11	8	37	15	0	2	1	5	2	3	12	35	17	0
PD24212a	23	129	153	23	185	212	259	37	61	19	136	23	72	0	0	29	0	15	24	31	92	12	7	14	0	0
PD24214a	19	0	67	196	140	103	127	30	108	3	264	30	9	0	0	3	0	14	41	4	2	9	0	42	6	36
PD24215a	45	0	153	0	143	172	296	53	66	5	43	6	50	2	34	45	5	15	16	18	8	9	13	7	0	17
PD24216a	97	101	176	112	29	0	99	0	0	53	0	41	0	1	21	34	0	5	0	3	17	1	2	1	0	7
PD24217a	107	31	48	178	133	8	0	97	52	80	167	39	81	0	85	6	10	1	14	30	0	21	0	40	1	0
PD24218a	29	112	158	199	119	31	2	76	126	66	17	68	35	52	51	56	0	20	5	6	4	5	1	2	9	11
PD24220a	71	100	0	179	187	136	73	57	78	4	366	20	92	0	0	45	7	2	117	17	3	2	0	77	14	2
PD24221a	46	7	145	147	34	21	126	57	132	17	18	19	25	0	30	47	22	8	8	7	4	10	5	2	0	1
PD24223a	277	0	18	98	10	20	44	20	6	3	0	17	14	0	4	25	2	4	4	0	1	1	1	1	0	3
PD24224a	101	1	0	159	34	114	167	91	33	0	54	16	53	0	17	0	27	8	7	4	0	27	14	2	0	0
PD24225a	193	0	4	166	32	27	23	84	66	1	58	23	18	0	8	10	3	5	10	10	1	1	2	26	21	0
PD24302a	161	29	3	161	61	11	103	1	16	14	1	36	11	8	13	44	6	3	4	3	0	2	7	1	0	0
PD24303a	30	0	34	0	55	88	431	144	96	0	35	33	53	0	27	0	24	21	8	14	7	6	7	0	15	0
PD24304a	17	0	40	109	38	101	288	103	99	0	17	33	66	0	67	0	20	21	10	9	5	2	7	1	0	0
PD24306a	30	0	131	0	27	98	346	117	127	0	0	37	30	0	42	0	15	11	18	4	16	4	13	5	0	0
PD24307a	231	41	35	143	41	13	0	22	18	19	0	33	23	2	2	10	0	29	0	0	2	0	1	1	0	0
PD24308a	55	0	0	76	565	370	54	172	100	0	332	16	191	0	57	24	83	42	76	11	52	16	12	13	24	0
PD24314a	69	24	68	142	97	51	160	0	48	20	143	28	5	0	47	71	0	7	13	0	60	14	0	2	0	2
PD24318a	43	3	110	178	159	94	46	58	110	6	138	24	58	0	33	44	1	15	8	24	39	4	0	23	0	14
PD24320a	178	66	0	170	81	0	68	2	34	73	1	32	17	0	16	7	0	0	3	14	0	0	6	2	0	9
PD24322a	99	79	117	144	138	26	52	0	0	60	34	47	15	0	23	18	0	17	8	0	0	9	2	30	11	0
PD24325a	0	192	140	68	225	165	184	51	103	34	57	32	64	0	94	85	30	26	26	6	13	17	5	8	18	0
PD24326a	66	15	187	106	87	67	97	22	176	9	95	37	0	6	0	14	18	14	5	5	3	4	40	4	25	0
PD24327a	159	207	0	24	47	105	234	113	85	7	289	31	142	0	0	59	13	4	3	2	77	30	7	3	0	0
PD24329a	159	77	10	153	182	134	50	23	32	6	31	15	41	0	0	73	0	0	26	0	7	0	40	6	0	44
PD24332a	89	23	53	205	85	10	61	1	51	40	57	44	72	9	32	27	2	6	1	3	0	8	12	40	0	0
PD24333a	51	19	264	33	205	156	114	0	90	12	14	20	38	46	0	95	5	3	8	27	18	26	14	11	0	4
PD24335a	115	189	0	134	309	175	0	136	136	66	264	32	201	0	0	40	0	13	28	36	60	8	0	19	64	3
PD24336a	6	33	196	173	49	8	98	38	18	61	0	51	3	19	57	10	9	6	4	14	1	4	6	2	0	0
PD24337a	0	291	290	0	391	48	70	12	49	175	0	86	24	4	63	98	20	20	20	16	13	12	23	10	42	0
PD3851a	55	134	72	180	99	25	73	80	0	59	14	52	39	78	84	101	8	9	7	10	7	8	5	0	47	0
PD3890a	0	0	108	0	362	0	25	586	0	264	59	45	107	169	438	63	30	51	27	30	27	33	30	32	20	18
PD3904a	20	70	302	0	229	30	14	322	68	204	0	84	56	135	164	31	4	20	61	11	18	30	0	6	23	3
PD3905a	0	185	187	0	491	178	82	90	237	17	28	55	140	0	72	237	38	34	17	27	35	28	19	9	3	23
PD3945a	0	0	161	0	268	205	160	294	122	0	362	32	76	0	0	86	59	50	15	17	33	30	25	3	25	31
PD3989a	0	0	242	165	0	13	0	330	131	25	83	14	0	43	0	88	27	27	18	29	3	4	3	4	1	43
PD4005a	59	0	97	70	109	0	274	41	17	90	7	33	0	17	5	18	14	5	9	0	11	8	7	2	1	0
PD4006a	0	60	138	0	335	51	233	122	100	115	11	37	117	3	92	101	13	14	27	23	19	15	25	16	0	19
PD4069a	60	45	297	87	76	0	0	80	38	104	0	66	0	101	52	28	6	15	0	1	19	5	4	8	0	2
PD4072a	31	121	99	125	249	0	159	0	0	69	0	73	0	0	16	81	7	16	5	12	2	9	9	0	0	0
PD4076a	12	93	246	143	129	2	77	0	18	93	0	47	0	0	0	18	2	13	8	17	2	5	1	0	2	5
PD4085a	0	6	363	0	212	102	4	300	108	106	0	68	0	173	45	123	58	23	14	21	13	9	15	10	21	0
PD4086a	2	50	210	70	144	78	37	411	118	27	115	78	32	5	134	66	19	41	23	36	36	15	15	1	0	8
PD4088a	42	169	210	45	273	28	33	176	42	196	7	66	77	48	155	4	22	16	12	4	7	10	14	71	5	32
PD4103a	19	0	47	18	459	193	238	118	100	10	235	27	129	0	3	149	42	20	33	23	12	50	55	8	0	2
PD4107a	0	56	158	0	299	145	180	245	132	81	0	47	59	106	121	140	11	33	12	51	41	16	27	3	0	0
PD4109a	54	33	136	110	157	86	121	76	30	37	37	19	37	0	53	62	13	11	29	4	11	12	9	3	4	6
PD4115a	8	0	235	0	114	128	163	345	196	7	64	61	36	68	33	24	25	22	38	19	21	15	22	15	0	2
PD4116a	0	0	103	0	240	99	249	258	215	92	37	56	109	77	122	64	64	32	23	23	19	22	9	23	0	4
PD4192a	28	0	88	0	257	4	311	146	96	173	16	40	68	0	35	1	40	15	20	12	0	19	2	19	2	0
PD4194a	25	72	122	94	320	0	158	35	0	127	7	70	0	0	38	39	14	8	3	8	7	6	9	26	0	0
PD4198a	12	107	100	14	300	120	85	476	93	49	237	79	241	0	166	101	31	15	31	27	28	10	28	71	29	0
PD4199a	39	82	343	0	78	16	68	128	21	169	19	38	42	69	151	0	8	22	21	6	14	9	0	18	8	22
PD4225a	18	101	324	60	170	12	9	106	44	139	0	83	0	92	155	24	2	27	16	9	8	3	9	0	0	16
PD4248a	11	174	177	0	280	109	64	421	137	96	104	80	166	14	162	72	13	62	25	25	44	30	19	17	6	0
PD4252a	0	29	289	0	166	138	0	512	280	60	132	74	63	52	67	4	40	49	17	23	17	42	41	18	31	0
PD4255a	0	84	84	0	378	66	283	96	84	96	53	67	99	0	65	90	11	25	35	9	13	31	0	4	0	27
PD4261a	38	13	355	33	60	1	22	186	48	93	0	84	30	117	91	38	6	28	9	5	6	6	6	0	0	0
PD4264a	81	165	324	21	35	15	0	167	67	97	6	64	38	52	80	57	0	15	27	15	64	5	0	12	1	0
PD4266a	123	0	331	12	24	0	0	110	51	60	0	68	0	60	72	8	0	13	2	7	8	3	3	3	0	0
PD4267a	47	0	291	75	0	50	0	267	75	9	27	8	0	38	95	103	27	27	18	15	13	6	4	12	2	14
PD4315a	61	203	36	125	75	44	167	104	92	86	211	44	112	0	35	2	0	8	20	0	32	55	13	2	4	0
PD4604a	0	50	77	0	387	78	199	360	57	89	60	68	103	43	137	136	39	22	23	42	14	28	20	17	0	16
PD4605a	149	94	19	145	128	47	61	49	16	87	40	28	50	0	35	0	0	8	12	54	19	21	0	1	3	0
PD4606a	87	81	195	102	180	0	46	0	0	173	0	47	0	63	7	0	15	5	0	0	3	15	0	23	0	0
PD4607a	0	105	276	80	56	5	46	268	89	91	10	103	0	48	130	0	9	34	17	8	9	9	18	5	0	0
PD4613a	56	41	66	239	116	13	46	7	7	56	0	52	0	37	29	33	0	3	6	0	3	5	4	17	0	0
PD4826a	14	241	144	20	200	42	140	285	48	166	66	75	104	57	167	68	21	32	36	6	8	9	11	51	34	1
PD4833a	0	0	159	0	139	87	183	390	174	9	77	64	79	12	171	67	33	35	21	21	16	21	11	10	15	0
PD4836a	8	33	327	7	136	10	39	219	11	149	0	48	47	84	292	40	14	5	9	10	5	16	34	16	15	20
PD4841a	24	457	0	0	1202	80	0	80	65	164	0	185	87	0	131	336	43	62	38	29	37	29	13	12	0	0
PD4844a	37	82	144	0	192	28	314	0	11	96	0	52	25	12	36	43	9	4	8	9	12	9	8	3	0	14
PD4845a	189	0	0	74	43	29	158	46	26	0	35	37	43	0	35	0	0	13	14	2	0	3	0	2	1	0
PD4847a	0	101	150	101	146	100	172	58	111	21	63	34	54	0	60	88	9	36	11	8	37	11	4	4	4	6
PD4872a	0	75	285	1	111	4	109	220	42	131	2	71	88	72	254	28	17	23	16	12	10	15	8	4	8	6
PD4874a	11	0	16	66	230	130	320	87	95	29	69	38	110	0	55	45	16	22	15	0	35	12	0	21	0	0
PD4875a	2	0	138	0	206	123	164	494	53	27	88	69	110	60	172	83	10	34	24	45	21	38	28	14	0	0
PD4876a	0	1	270	0	127	12	147	252	50	137	0	58	35	99	132	52	21	25	13	8	26	8	9	7	21	0
PD4951a	32	11	325	33	83	0	60	126	30	87	0	63	16	79	136	47	2	9	14	5	34	9	0	9	0	0
PD4952a	0	116	28	0	497	202	219	309	180	80	90	61	114	39	100	103	36	40	27	29	29	27	18	23	9	29
PD4953a	0	48	226	0	131	18	194	216	22	134	0	51	59	73	181	39	21	14	12	19	23	8	7	4	3	19
PD4954a	0	0	335	0	159	2	96	179	69	125	0	81	8	115	125	43	10	24	15	13	8	8	5	4	0	0
PD4955a	0	0	335	0	92	10	41	354	4	69	181	102	39	67	195	31	21	29	26	21	6	17	13	5	9	14
PD4956a	0	185	295	0	270	12	64	174	20	262	0	43	28	78	154	23	22	22	30	27	22	16	14	8	0	28
PD4957a	49	0	223	67	58	10	76	198	29	69	0	59	42	71	137	28	0	15	30	0	24	21	0	6	0	0
PD4958a	20	27	77	87	113	13	329	0	2	111	0	34	1	19	0	0	17	11	9	4	1	6	9	3	0	0
PD4959a	0	50	322	0	138	19	49	387	38	146	3	75	28	78	152	49	34	16	22	7	11	23	8	7	3	11
PD4962a	7	153	158	48	468	261	122	46	128	24	158	45	26	0	0	109	27	20	20	28	9	38	22	51	23	0
PD4965a	21	94	261	45	120	10	53	278	57	67	0	101	26	57	118	67	10	20	34	7	11	19	9	0	2	0
PD4967a	4	119	308	0	394	14	0	206	15	252	0	97	32	77	214	0	12	18	11	15	14	16	25	11	14	12
PD4968a	12	16	189	15	177	111	111	447	110	38	144	49	79	47	78	119	16	25	25	17	23	13	16	38	12	33
PD4969a	70	12	306	33	8	17	42	150	36	46	7	83	13	57	181	0	6	5	5	0	13	15	3	3	9	0
PD4970a	39	110	290	0	182	43	12	340	56	88	0	123	0	126	89	94	29	37	1	11	11	20	10	15	14	0
PD4971a	49	157	30	96	473	165	52	227	188	92	39	49	58	32	18	162	62	47	12	3	51	46	13	20	28	0
PD4972a	37	0	388	0	46	0	0	319	85	77	0	106	0	127	96	15	19	19	7	8	2	8	7	7	0	0
PD4975a	0	0	80	0	152	125	442	36	102	12	2	43	58	0	28	3	4	13	19	22	15	8	16	2	0	0
PD4976a	15	93	276	10	299	119	0	287	144	62	74	74	37	120	55	181	7	36	50	15	26	36	35	7	42	0
PD4977a	25	0	296	96	21	0	0	189	78	57	0	75	0	56	154	20	1	17	12	22	4	1	13	6	0	0
PD4978a	0	162	114	53	356	188	16	436	199	58	409	26	177	0	91	164	8	59	119	28	30	43	24	19	0	33
PD4980a	39	158	262	52	115	3	38	172	17	192	0	25	25	36	184	9	18	36	1	19	23	27	16	12	7	2
PD4981a	30	0	395	28	0	18	0	280	56	10	0	100	2	48	152	3	2	19	11	4	2	5	14	2	7	0
PD4982a	53	0	216	169	0	21	0	169	26	50	0	59	0	61	26	9	5	6	4	15	9	2	4	1	0	0
PD4983a	4	28	356	57	29	0	4	231	37	57	0	108	0	108	155	18	9	9	4	7	12	12	11	6	1	0
PD4985a	18	83	284	102	67	0	22	158	55	106	0	101	0	134	90	29	5	26	6	21	2	7	2	6	0	0
PD4986a	9	102	437	0	58	16	0	190	34	153	0	76	0	155	98	38	25	29	3	15	9	4	5	1	16	6
PD5925a	39	0	98	54	59	65	302	61	100	0	3	36	29	0	33	22	21	5	6	2	15	10	15	5	0	0
PD5928a	0	113	264	99	165	33	0	212	97	112	45	84	68	64	142	33	15	28	12	5	2	8	0	59	5	1
PD5930a	0	28	144	0	134	36	286	138	11	35	32	57	87	26	197	88	15	19	19	16	13	9	11	0	0	13
PD5932a	0	156	231	0	319	13	97	146	27	195	0	76	72	102	247	85	21	20	20	28	31	7	10	14	4	7
PD5934a	0	98	223	0	292	129	226	44	133	37	0	39	37	0	6	102	25	25	17	43	6	7	8	4	1	0
PD5935a	0	60	192	0	266	129	224	29	144	30	22	44	47	0	116	98	14	14	20	25	41	20	5	0	0	3
PD5936a	8	108	260	164	66	0	20	20	1	74	0	74	1	68	73	55	4	9	1	28	4	6	0	2	0	0
PD5937a	0	0	279	74	19	0	0	279	22	9	28	128	0	79	400	0	8	15	20	18	4	4	13	8	0	0
PD5942a	77	44	109	83	119	136	182	19	36	13	155	8	21	34	0	54	0	15	14	4	26	3	0	5	34	52
PD5944a	117	0	58	105	23	111	200	47	38	0	0	6	0	1	2	0	22	6	7	4	5	10	11	3	4	0
PD5945a	0	116	44	0	204	43	419	62	46	107	0	56	40	5	99	52	18	21	13	5	18	13	14	0	0	0
PD5946a	304	75	0	14	11	63	0	158	78	0	399	54	32	0	74	0	0	0	0	0	0	49	103	58	9	0
