BP10MB[0],BP10MB[1],BP10MB[2],BP10MB[3],BP10MB[4],BP10MB[5],BP10MB[>5],BPArm[0],BPArm[1],BPArm[2],BPArm[3],BPArm[4],BPArm[5],BPArm[6],BPArm[7],BPArm[8],BPArm[9],BPArm[10],BPArm[>10 & <=20],BPArm[>20 & <=30],BPArm[>30],CN[0],CN[1],CN[2],CN[3],CN[4],CN[>4 & <=8],CN[>8],CNCP[0],CNCP[1],CNCP[2],CNCP[3],CNCP[4],CNCP[>4 & <=8],CNCP[>8],OsCN[0],OsCN[1],OsCN[2],OsCN[3],OsCN[4],OsCN[>4 & <=10],OsCN[>10],SS[<=2],SS[>2 & <=3],SS[>3 & <=4],SS[>4 & <=5],SS[>5 & <=6],SS[>6 & <=7],SS[>7 & <=8],SS[>8],NC50[<=2],NC50[3],NC50[4],NC50[5],NC50[6],NC50[7],NC50[>7],BoChr[1],BoChr[2],BoChr[3],BoChr[4],BoChr[5],BoChr[6],BoChr[7],BoChr[8],BoChr[9],BoChr[10],BoChr[11],BoChr[12],BoChr[13],BoChr[14],BoChr[15],BoChr[16],BoChr[17],BoChr[18],BoChr[19],BoChr[20],BoChr[21],BoChr[22],BoChr[23],type
319,3,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,21,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
313,0,3,0,0,0,0,44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16,11,1,0,0,21,6,0,0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,3,1,9,16,0,0,0,0,1,0,0,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
309,4,2,0,1,0,0,39,4,2,0,1,0,0,0,0,0,0,0,0,0,0,6,26,3,0,0,0,17,12,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1,2,4,14,14,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
296,13,6,0,0,0,1,36,4,2,2,0,1,0,0,0,1,0,0,0,0,0,13,31,9,2,0,0,13,22,10,0,0,0,0,18,3,2,1,2,0,0,0,0,2,2,7,6,25,13,1,0,0,0,0,0,0,2,1,0,9,0,1,2,3,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0
300,7,3,2,1,2,1,37,1,3,2,1,1,0,0,0,0,0,1,0,0,0,16,33,9,5,1,0,16,34,7,0,0,0,0,26,4,0,0,2,1,0,0,0,0,1,13,17,19,14,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,5,0,1,0,0,17,3,0,0,0,0,0,0
314,1,0,1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,23,0,0,0,0,21,3,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,11,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
230,14,51,2,15,2,8,19,0,4,1,4,1,7,0,4,0,0,5,2,1,88,43,149,3,0,0,0,5,87,171,1,0,0,0,11,13,1,11,1,12,5,0,0,2,87,59,50,84,1,0,0,0,1,0,0,0,14,12,20,13,9,10,8,4,6,2,7,13,2,3,1,0,0,2,0,1,3,3,1,0
316,2,2,0,2,0,0,44,1,1,0,0,1,1,0,0,0,0,0,0,0,0,10,28,0,0,0,0,21,14,0,0,0,0,0,21,0,1,0,1,1,0,0,0,0,1,3,5,14,15,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
312,3,1,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,20,3,0,0,0,19,4,1,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,1,12,15,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0
302,11,3,0,0,0,0,36,6,4,0,0,0,0,0,0,0,0,0,0,0,0,8,18,6,5,3,0,15,13,3,0,1,0,0,19,3,0,0,0,0,0,0,1,0,0,3,3,21,12,0,1,0,0,0,0,0,0,0,1,0,0,2,5,2,0,2,1,0,1,1,0,0,3,3,0,0,0,0,1,0
285,22,14,1,0,0,0,28,6,8,3,0,1,2,0,0,0,0,0,0,0,0,6,16,20,21,13,1,7,32,16,1,3,1,0,15,8,1,2,1,1,0,0,0,1,3,12,12,39,10,0,0,0,0,0,1,0,7,5,5,3,2,2,1,3,1,2,3,1,3,3,1,1,6,1,2,3,1,3,1,0
310,0,3,1,1,0,1,43,0,1,0,0,0,0,1,0,0,0,1,0,0,0,6,31,5,1,0,0,20,18,2,0,0,0,0,20,1,0,0,0,2,0,0,0,0,1,7,8,12,15,1,0,0,0,0,0,0,0,0,6,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
316,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,7,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,17,26,3,3,1,1,27,3,5,2,3,1,2,0,2,1,1,1,0,0,6,17,25,47,17,16,0,7,29,70,5,0,0,0,14,19,2,2,2,2,1,0,0,2,8,32,32,45,9,0,0,1,0,0,0,0,3,21,10,7,12,1,4,9,3,0,5,2,9,2,1,3,1,2,4,1,0,1,1,0
261,28,16,2,2,4,3,20,8,4,4,1,3,2,0,0,0,1,2,1,0,0,6,13,29,32,59,7,3,75,27,5,3,9,4,42,21,4,2,0,1,0,1,3,14,12,19,45,44,8,0,0,0,1,0,0,0,29,4,4,7,2,4,2,9,11,2,4,16,5,9,1,8,1,2,6,3,1,3,0,0
316,4,2,0,0,0,0,43,2,3,0,0,0,0,0,0,0,0,0,0,0,0,7,22,2,1,0,0,20,8,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,4,13,15,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0
318,4,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,3,1,0,0,20,1,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,13,15,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
265,17,29,5,3,2,1,22,2,9,1,4,3,2,1,1,0,0,3,0,0,5,14,36,29,37,25,0,5,47,47,28,0,0,0,19,22,0,7,1,2,1,0,1,6,12,28,33,61,5,0,0,0,1,0,0,0,12,2,17,4,9,6,4,2,3,4,5,4,11,1,1,6,1,5,1,5,4,1,1,0
288,14,13,5,2,0,0,30,3,6,1,6,1,0,0,0,0,1,0,0,0,14,22,49,0,2,0,0,6,36,26,0,1,0,0,8,13,1,3,2,1,0,0,0,0,12,13,13,40,9,0,0,0,1,0,0,0,1,2,1,1,2,5,1,3,0,1,4,1,3,1,0,2,3,0,1,0,2,0,1,0
299,10,10,2,0,0,1,37,2,3,2,2,0,0,1,1,0,0,0,0,0,3,18,30,11,4,0,0,11,41,1,0,0,0,0,15,7,0,1,1,0,1,0,0,1,5,10,9,30,11,0,0,1,0,0,0,0,6,1,2,1,0,3,1,1,0,1,0,2,7,2,2,0,1,0,1,3,0,0,1,0
304,10,5,1,1,0,1,35,3,8,1,0,0,0,0,0,0,0,1,0,0,10,12,40,2,1,0,0,13,24,16,0,1,0,0,14,8,1,1,0,0,1,0,0,0,8,17,3,25,12,0,1,0,0,0,0,0,0,1,2,0,3,1,1,1,0,1,3,7,0,0,0,1,0,0,0,0,0,0,1,0
316,3,2,1,0,0,0,42,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,20,8,0,0,0,18,10,0,0,0,0,0,21,2,1,0,0,0,0,0,0,0,0,3,3,12,16,0,0,0,0,1,0,0,2,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
307,7,4,3,0,0,1,39,1,2,2,2,1,1,0,0,0,0,0,0,0,4,14,30,1,0,2,3,16,26,3,0,0,1,0,18,4,1,3,0,0,0,0,0,0,3,9,7,22,13,0,1,0,0,0,0,0,0,6,1,2,0,3,0,0,1,0,0,1,0,1,0,0,0,5,0,0,0,2,1,0
278,14,16,2,4,1,1,25,5,7,1,4,1,0,1,0,1,0,0,1,0,3,4,42,20,22,16,0,7,25,44,13,2,0,0,15,20,1,4,1,1,0,0,0,3,12,23,24,33,12,0,0,0,1,0,0,0,7,14,2,0,2,3,1,1,1,1,5,1,1,5,2,0,5,1,1,4,1,6,1,0
301,3,11,0,0,1,0,35,1,7,0,2,0,1,0,0,0,0,0,0,0,0,4,34,14,1,0,0,14,27,3,0,0,0,0,14,11,1,0,1,0,0,0,0,0,0,13,4,22,14,1,0,0,0,0,0,0,3,1,0,2,1,7,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
284,12,12,4,2,2,6,29,4,5,3,1,0,1,0,0,1,0,2,1,1,1,8,27,25,31,58,8,9,58,32,14,8,13,9,70,21,3,4,0,0,0,0,6,10,24,42,31,34,11,0,1,0,0,0,0,0,30,1,4,2,1,2,1,28,0,2,14,7,1,3,1,7,1,1,19,2,1,2,0,0
136,47,53,32,20,7,21,6,1,2,4,1,5,0,5,1,3,0,9,4,5,0,9,62,127,149,196,25,0,450,71,6,7,8,3,101,67,31,18,6,12,1,0,7,50,85,123,212,89,2,0,0,0,1,0,0,0,57,60,71,10,11,42,30,62,15,39,21,12,6,4,8,7,9,12,3,14,8,4,1,1
318,4,0,0,0,0,0,45,2,1,0,0,0,0,0,0,0,0,0,0,0,1,4,19,3,1,0,0,21,2,2,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,1,11,16,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0
319,2,1,0,0,0,0,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,21,4,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,1,0,0,10,17,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,2,0
305,5,4,1,1,0,0,39,2,2,1,1,1,0,0,0,0,0,0,0,0,1,12,28,2,0,0,0,16,17,3,0,0,0,0,18,3,0,2,0,0,0,0,0,0,2,4,4,20,13,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,1,0,1,1,0,0,1,0,3,0,0,0,0
311,4,1,0,0,0,0,42,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,23,1,0,0,0,19,6,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,1,1,12,15,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,4,1,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,4,0,19,4,2,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,1,0,14,14,0,0,0,0,0,0,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,0
318,4,0,0,0,0,0,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,23,1,0,0,0,21,4,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
312,1,3,0,0,0,0,43,0,3,0,0,0,0,0,0,0,0,0,0,0,1,17,12,0,0,0,0,19,7,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,3,0,11,16,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,3,0
300,9,9,2,1,0,1,32,5,6,2,1,1,0,1,0,0,0,0,0,0,3,4,11,6,32,12,0,8,18,20,4,1,1,0,19,10,1,1,0,0,0,0,0,5,8,9,6,27,13,0,0,0,0,1,0,0,2,4,7,3,1,1,3,7,4,1,2,2,1,4,1,1,4,1,2,1,1,2,0,0
307,7,8,0,0,0,0,38,3,6,0,0,0,1,0,0,0,0,0,0,0,0,8,33,1,4,1,0,14,13,8,2,0,0,0,15,8,0,0,0,1,0,0,0,1,3,5,4,21,13,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,3,0,0,1,0,0,1,0,0,0,1,0
289,9,12,0,0,3,3,30,3,7,1,1,0,1,1,0,0,0,1,1,0,6,41,42,5,3,0,0,10,70,3,1,0,0,0,17,7,2,4,0,4,0,0,2,1,9,25,23,21,16,0,1,0,0,0,0,0,1,1,0,0,3,2,0,10,3,1,4,14,0,0,1,2,4,0,1,0,4,1,3,0
288,4,20,3,1,0,0,25,6,7,2,5,0,0,1,0,0,0,0,0,0,0,12,37,13,11,6,1,8,29,22,0,1,5,0,16,15,0,1,0,1,0,0,0,0,11,18,7,36,8,0,0,1,0,0,0,0,6,2,1,1,3,4,6,3,2,0,5,1,0,0,0,0,5,1,1,0,1,0,1,0
321,0,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,24,0,0,0,0,23,2,2,0,0,0,0,23,2,0,0,0,0,0,0,1,0,1,1,0,9,16,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,17,6,2,1,2,1,32,7,2,0,2,0,1,0,0,0,1,1,0,0,1,22,38,8,3,1,6,12,39,10,1,1,4,1,23,4,2,1,3,1,0,0,1,3,1,13,22,30,9,1,0,0,0,0,0,0,14,0,2,3,2,0,0,1,1,2,1,0,0,0,0,0,0,12,0,0,0,2,1,0
317,2,1,0,1,0,1,45,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,6,20,2,0,21,3,12,0,0,0,0,22,1,1,1,1,0,0,0,1,0,0,6,6,10,16,0,0,0,0,0,1,0,1,1,6,1,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
316,5,1,0,0,0,0,42,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,21,6,0,0,0,18,6,1,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,1,2,12,16,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0
316,5,1,0,0,0,0,45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,24,1,0,0,0,19,7,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,1,1,15,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
295,14,6,3,2,2,0,34,6,1,2,0,2,0,1,1,0,1,0,0,0,5,20,30,12,6,2,2,12,34,9,5,2,3,0,25,8,5,0,0,0,0,1,0,3,2,13,16,28,14,0,1,0,0,0,0,0,2,0,0,0,2,0,0,3,7,1,0,0,0,0,4,0,2,2,0,4,1,9,9,0
309,5,2,0,0,0,0,42,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,26,2,0,0,0,19,8,1,0,0,0,0,20,2,0,1,0,0,0,0,0,0,0,3,2,14,13,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
304,4,7,0,0,1,0,37,1,5,1,1,1,0,0,0,0,0,0,0,0,1,3,32,5,4,0,1,15,15,6,0,0,0,2,17,6,1,1,0,0,0,0,0,2,5,3,4,18,14,0,1,0,0,0,0,0,1,1,3,0,1,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
240,39,29,6,2,0,0,14,6,8,5,2,4,3,1,1,0,1,1,0,0,4,45,61,26,8,2,0,2,113,7,3,0,0,0,12,19,5,0,3,4,0,0,0,11,17,10,32,72,4,0,0,0,0,0,0,1,6,3,6,2,10,4,4,3,3,4,3,2,4,4,4,4,2,3,4,7,0,2,1,1
301,15,6,0,0,0,0,33,10,3,0,2,0,0,0,0,0,0,0,0,0,0,16,30,5,0,0,0,10,27,0,0,0,0,0,19,1,2,2,0,0,0,0,0,0,3,3,2,33,10,0,0,0,1,0,0,0,3,2,0,0,2,1,0,1,0,1,1,2,1,2,0,0,0,1,1,1,0,0,1,0
315,0,1,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,10,1,0,0,0,22,2,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,1,0,0,8,16,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0
295,9,12,0,0,0,0,32,2,8,3,0,0,1,0,0,0,0,0,0,0,2,1,18,14,21,0,0,11,23,10,0,0,0,0,13,7,1,0,1,1,0,0,0,0,0,6,14,23,13,0,1,0,0,0,0,0,1,0,1,2,2,1,4,1,1,0,0,1,1,3,0,0,10,1,1,6,1,0,1,0
294,8,8,2,1,0,3,33,3,5,0,1,1,1,1,0,0,0,0,1,0,1,2,25,25,22,8,0,10,38,17,0,5,0,0,17,6,2,0,0,2,1,0,0,0,5,27,14,25,12,0,0,1,0,0,0,0,15,1,2,1,3,0,1,5,2,1,5,1,1,0,1,1,7,4,1,3,1,1,1,0
306,7,6,1,2,0,0,37,3,5,0,2,0,0,0,1,0,0,0,0,0,0,15,30,6,3,0,0,14,23,7,0,0,0,0,17,5,1,3,0,0,0,0,0,1,6,6,3,24,14,0,0,0,1,0,0,0,5,2,0,0,1,2,1,2,1,2,1,0,0,0,0,0,1,0,1,2,0,1,1,0
315,4,3,0,0,0,0,43,1,3,1,0,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0,20,10,0,0,0,0,0,21,2,0,0,1,0,0,0,0,0,0,1,4,14,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0
310,1,9,0,1,0,1,39,0,6,0,2,0,0,0,1,0,0,0,0,0,1,11,33,5,1,2,0,15,21,4,1,3,0,0,17,10,0,1,0,0,0,0,0,4,6,6,2,22,13,0,1,0,0,0,0,0,0,0,3,1,0,1,2,0,1,0,0,1,0,0,0,1,0,5,0,0,3,0,1,0
306,6,5,2,2,0,1,40,2,2,0,2,0,0,0,1,0,0,1,0,0,0,14,32,8,8,3,0,16,28,7,6,0,0,0,20,5,1,3,0,1,0,0,0,3,5,10,15,18,14,1,0,0,0,0,0,0,0,4,1,2,0,4,0,0,0,0,0,0,17,1,0,0,1,0,0,0,0,1,1,0
319,0,3,0,0,0,0,46,0,1,0,1,0,0,0,0,0,0,0,0,0,3,16,11,0,0,0,0,22,6,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,3,1,10,16,0,0,1,0,0,0,0,1,1,4,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,3,0
313,1,2,0,0,0,0,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,21,5,0,0,0,0,0,21,1,1,0,0,0,0,0,0,0,1,2,0,10,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
304,9,3,0,0,0,0,34,10,2,0,0,0,0,0,0,0,0,0,0,0,1,8,25,3,0,1,0,16,13,0,0,0,2,0,17,7,0,0,0,0,0,0,0,0,1,0,5,20,12,0,1,0,0,0,0,0,1,1,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,3,0
263,11,30,5,3,1,3,20,2,11,1,4,0,1,0,2,3,0,2,0,0,2,46,75,17,5,0,0,5,115,7,0,0,0,0,8,17,3,2,3,5,1,0,0,8,11,39,32,48,7,0,0,0,1,0,0,0,8,4,3,11,7,5,8,1,1,5,5,2,0,0,1,1,4,0,2,0,1,0,1,0
248,17,41,3,5,2,0,17,1,9,1,5,0,8,0,2,0,2,1,0,0,2,60,89,9,1,0,0,4,136,2,0,0,0,0,5,9,0,7,0,7,3,0,0,1,19,41,32,63,5,0,0,0,0,1,0,0,11,2,0,4,2,6,2,4,6,1,4,3,1,5,0,2,2,6,2,3,0,0,6,0
309,6,6,1,0,0,0,37,5,4,1,1,0,0,0,0,0,0,0,0,0,0,24,21,0,0,0,0,16,21,0,0,0,0,0,19,2,1,0,1,1,0,0,0,0,0,9,6,16,14,0,0,0,0,1,0,0,2,1,1,1,0,1,0,1,2,1,1,3,1,0,1,1,0,3,0,0,1,1,1,0
303,9,7,1,1,0,1,37,4,3,1,1,1,0,0,0,0,0,1,0,0,1,10,31,16,2,0,0,14,32,4,0,0,0,0,22,6,0,0,0,0,1,0,1,1,1,9,12,24,12,0,1,0,0,0,0,0,0,4,0,0,5,1,8,0,1,0,0,1,1,0,1,1,0,0,0,1,2,1,1,0
301,5,15,1,0,0,0,32,1,12,0,3,0,0,0,0,0,0,0,0,0,0,11,38,13,0,0,0,10,35,3,0,0,0,0,11,15,0,1,0,0,0,0,0,2,0,15,6,28,11,0,0,1,0,0,0,0,3,1,3,0,1,0,1,4,2,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0
319,1,1,1,0,0,0,45,1,1,1,0,0,0,0,0,0,0,0,0,0,2,4,24,0,0,0,0,21,4,2,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,4,0,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0
306,2,5,0,0,0,3,36,2,5,0,0,0,1,0,0,0,0,2,0,0,0,10,30,4,14,5,14,15,15,6,3,0,3,27,23,11,1,1,0,0,1,2,1,11,19,10,1,17,16,1,0,0,0,0,0,0,2,0,16,0,1,0,0,21,0,1,0,0,0,0,0,1,2,0,1,1,0,0,1,0
298,10,7,0,1,0,0,30,8,7,0,1,0,0,0,0,0,0,0,0,0,0,6,29,9,4,3,0,9,14,11,3,0,0,0,15,8,1,0,0,0,0,0,0,0,3,9,5,21,13,0,0,0,1,0,0,0,2,0,3,1,0,2,3,2,1,1,0,1,0,1,0,1,2,0,0,1,0,1,0,0
308,3,3,2,0,0,0,40,1,4,0,0,1,0,0,0,0,0,0,0,0,1,8,29,0,0,0,0,17,14,1,0,0,0,0,19,3,0,0,1,0,0,0,0,1,3,4,1,16,13,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0
273,14,18,5,2,0,4,25,1,5,2,5,2,3,0,1,0,0,2,0,0,0,38,58,20,6,7,0,7,93,11,2,0,0,0,13,11,3,2,1,4,1,0,1,8,15,23,31,43,8,0,0,0,1,0,0,0,4,8,3,0,8,8,1,6,11,3,2,1,3,0,3,0,0,0,0,1,2,2,5,0
297,6,15,0,4,0,0,33,1,7,1,3,1,1,0,1,0,0,0,0,0,2,18,40,9,5,2,0,12,45,7,0,0,0,0,14,9,2,4,0,1,0,0,0,2,8,17,5,35,9,0,0,1,0,0,0,0,1,6,2,3,3,0,4,6,0,1,4,0,0,0,0,2,0,0,0,1,0,0,2,0
297,8,8,1,1,1,0,35,4,2,1,1,1,1,1,0,0,0,0,0,0,1,19,36,1,2,0,0,13,32,4,0,0,0,0,16,6,2,0,0,2,0,0,0,0,4,11,11,20,13,0,0,1,0,0,0,0,0,1,3,0,0,3,0,1,3,4,0,1,0,2,0,0,0,1,2,0,1,0,1,0
311,5,6,0,0,0,0,39,2,7,0,0,0,0,0,0,0,0,0,0,0,0,5,23,10,3,0,0,15,15,2,0,0,0,0,18,6,0,0,0,0,0,0,0,0,3,2,2,21,13,0,0,0,1,0,0,0,2,1,0,0,2,0,2,1,0,1,0,0,0,0,1,1,2,1,0,1,0,0,2,0
312,1,3,0,0,0,0,42,1,3,0,0,0,0,0,0,0,0,0,0,0,0,14,15,1,0,0,0,19,7,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,1,2,1,10,16,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,2,1,0,0,1,1,0,0,0,0,1,1,1,0
295,8,12,3,2,2,0,34,2,6,0,0,2,0,2,1,0,1,0,0,0,2,21,48,9,3,0,0,13,50,4,5,0,0,0,15,6,0,2,0,3,1,0,4,11,4,7,17,29,11,0,1,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,1,0,1,0,0,8,9,1,1,1,3,0
318,0,4,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,15,1,0,0,0,20,8,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,3,1,2,10,16,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0
311,8,0,1,0,1,1,42,4,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,11,23,5,0,18,10,10,2,0,0,0,21,4,1,0,1,0,0,0,0,0,2,8,5,17,14,0,0,1,0,0,0,0,1,1,5,1,11,1,1,1,1,0,1,1,1,1,1,3,1,2,1,1,1,2,1,0
267,19,16,6,1,1,6,20,5,8,2,3,0,1,3,0,2,1,0,0,1,0,35,59,35,10,17,4,6,90,24,14,4,2,3,42,19,7,4,1,1,0,0,5,9,25,39,28,47,7,0,1,0,0,0,0,0,38,0,6,2,1,4,4,3,8,6,3,1,3,1,2,1,5,10,0,0,0,3,0,0
240,7,55,2,13,2,3,17,0,5,0,8,1,5,2,2,0,4,4,0,0,4,93,121,10,3,0,0,3,199,6,2,0,0,0,10,13,1,3,2,9,5,0,0,5,43,66,43,70,4,0,0,0,0,1,0,0,14,10,3,2,5,13,6,2,6,3,5,6,5,5,3,1,5,1,2,4,0,8,1,0
281,18,7,7,0,0,3,28,5,5,1,2,1,0,0,0,3,0,1,0,0,2,22,44,16,10,11,0,8,61,11,7,2,1,0,26,10,3,3,1,1,0,1,0,2,10,29,21,30,12,0,1,0,0,0,0,0,0,1,1,0,2,1,5,5,17,1,0,2,0,0,5,0,4,1,9,2,0,5,0,0
321,1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,1,0,0,0,23,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
268,20,14,7,1,2,4,23,5,6,2,2,4,0,1,0,1,1,0,0,1,2,5,16,41,35,41,15,4,58,42,3,7,9,13,56,16,4,4,2,0,0,0,1,4,11,51,35,47,6,0,0,1,0,0,0,0,10,3,6,3,5,3,6,10,5,3,2,2,2,6,2,1,10,7,44,1,1,1,6,0
242,26,34,10,1,3,0,12,8,7,0,8,5,0,1,0,1,1,3,0,0,0,44,66,34,13,9,0,3,124,17,2,0,0,0,22,31,5,4,1,2,0,0,1,14,23,11,40,72,5,0,0,0,1,0,0,0,15,5,6,1,3,3,4,11,3,2,13,4,1,8,2,3,2,2,4,3,0,1,4,1
275,19,18,1,2,0,1,26,5,4,5,3,1,0,0,0,0,0,2,0,0,0,0,12,20,24,32,8,7,41,17,6,1,0,8,24,14,4,0,0,1,0,0,0,5,6,13,26,38,8,0,0,1,0,0,0,0,18,7,2,1,5,5,1,3,1,4,4,1,3,3,1,4,1,1,1,1,1,3,13,0
