Samples	SBS80A	SBS80B	SBS80C	SBS80D
PD11347a	66	417	82	912
PD11348a	24	425	159	999
PD11349a	0	1520	0	817
PD11352a	147	6	236	685
PD11355a	313	0	311	149
PD11357a	131	495	17	703
PD11358a	0	148	185	1102
PD11359a	71	0	351	883
PD11360a	150	700	0	616
PD11361a	0	186	88	1178
PD11364a	92	353	108	801
PD11365a	133	310	138	650
PD11366a	118	542	0	676
PD11367a	128	287	261	676
PD11368a	2	1240	262	822
PD11369a	135	1072	300	510
PD11370a	116	63	172	787
PD11372a	148	172	194	696
PD11374a	0	383	206	1059
PD11375a	147	205	0	759
PD11376a	129	324	52	765
PD11379a	292	68	471	224
PD11380a	125	190	135	765
PD11381a	5	172	216	1057
PD11383a	425	2	23	63
PD11384a	211	181	49	591
PD11385a	0	1493	128	733
PD11386a	46	198	229	950
PD11388a	127	992	0	640
PD11389a	188	62	77	625
PD11391a	97	660	648	680
PD11393a	142	1615	28	360
PD11394a	61	313	86	937
PD11395a	78	217	212	861
PD11396a	0	1005	2	988
PD11397a	4	1079	390	764
PD11398a	112	412	518	516
PD11399a	109	402	52	811
PD11402a	99	150	200	822
PD11462a	0	1027	0	968
PD11464a	36	363	272	957
PD11465a	26	1127	0	888
PD11740a	219	68	96	543
PD11741a	395	133	0	116
PD11742a	0	216	779	853
PD11743a	0	426	397	1004
PD11744a	58	49	84	969
PD11745a	0	1042	165	900
PD11748a	0	425	855	812
PD11750a	136	496	0	551
PD11751a	60	420	500	546
PD11752a	207	445	237	426
PD11753a	44	719	0	874
PD11755a	0	306	1239	593
PD11756a	132	24	159	777
PD11757a	94	373	433	550
PD11760a	12	355	85	1076
PD11761a	339	388	0	208
PD11762a	49	207	19	1028
PD11765a	0	513	208	1218
PD11766a	70	276	407	821
PD11767a	0	267	80	1117
PD11769a	70	93	354	849
PD11816a	61	659	13	854
PD11818a	215	703	198	478
PD11819a	447	14	4	38
PD13162a	68	556	105	813
PD13163a	0	472	698	924
PD13164a	111	604	0	773
PD13165a	0	306	1265	752
PD13166a	331	117	271	191
PD13167a	2	1088	194	883
PD13168a	0	719	430	1020
PD13296a	20	354	538	647
PD13297a	0	177	1213	726
PD13298a	0	1964	0	812
PD13299a	0	1144	248	910
PD13302a	249	501	293	287
PD13304a	447	45	0	18
PD13306a	400	0	71	74
PD13307a	112	291	449	644
PD13310a	62	591	124	866
PD13311a	179	236	61	486
PD13312a	108	0	425	699
PD13416a	53	52	251	953
PD13418a	0	1149	672	851
PD13419a	396	0	105	86
PD13420a	86	0	380	800
PD13422a	428	0	50	45
PD13424a	34	1064	44	855
PD13425a	133	1003	348	425
PD13426a	62	473	0	983
PD13427a	0	176	245	1177
PD13428a	312	135	188	194
PD13602a	0	1452	216	936
PD13603a	191	809	145	384
PD13604a	45	594	233	876
PD13605a	0	541	722	940
PD13606a	254	830	80	264
PD13607a	0	742	270	1133
PD13608a	300	124	323	233
PD13609a	30	704	744	791
PD13618a	253	105	0	508
PD13619a	62	448	359	719
PD13620a	100	107	1150	515
PD13622a	0	1101	537	747
PD13623a	0	1372	997	695
PD13625a	0	995	322	783
PD13626a	0	655	293	852
PD13627a	119	296	244	521
PD13629a	149	1	315	658
PD13630a	130	279	431	646
PD13631a	126	334	179	685
PD13752a	309	21	201	224
PD13753a	1	249	281	1056
PD13754a	255	263	176	281
PD13755a	271	0	268	268
PD13756a	111	96	174	787
PD13757a	0	390	532	935
PD13758a	143	0	628	431
PD13760a	222	124	307	337
PD13761a	195	320	177	343
PD13762a	0	133	746	935
PD13763a	0	186	866	836
PD13764a	188	1684	106	263
PD13765a	364	149	164	133
PD13766a	32	100	426	901
PD13767a	0	638	206	941
PD13768a	0	1326	269	724
PD13770a	11	1093	48	754
PD13771a	26	199	793	749
PD14432a	230	0	222	448
PD14433a	407	138	69	61
PD14435a	0	1324	299	719
PD14437a	47	1492	160	548
PD14439a	240	0	181	454
PD14441a	244	12	192	451
PD14442a	234	23	37	554
PD14450a	244	80	162	463
PD14453a	37	1151	457	640
PD14454a	110	250	113	799
PD14456a	179	31	235	640
PD14457a	113	770	86	668
PD14458a	202	283	17	618
PD14459a	317	0	235	275
PD14460a	363	97	189	156
PD14461a	404	30	150	72
PD14462a	129	156	41	817
PD14465a	222	212	346	439
PD14467a	216	0	287	511
PD14468a	299	0	126	306
PD14471a	102	374	382	645
PD14472a	233	0	177	456
PD14473a	259	72	177	449
PD17973a	102	0	726	573
PD17981a	37	866	464	609
PD17991a	212	0	221	475
PD17994a	146	100	68	744
PD18017a	186	34	280	583
PD18020a	0	726	689	663
PD18022a	235	805	0	311
PD18024a	0	933	632	691
PD18031a	248	393	0	310
PD18037a	27	928	222	715
PD18045a	205	1220	177	282
PD18046a	174	301	124	558
PD18047a	219	451	0	480
PD18048a	71	671	96	694
PD18049a	313	92	96	231
PD18050a	119	1025	143	558
PD18100a	249	0	48	501
PD18101a	173	3	74	694
PD18116a	0	0	1175	611
PD18149a	54	277	163	904
PD18188a	248	124	9	503
PD18189a	165	349	67	604
PD18247a	177	2	57	671
PD18251a	80	802	160	684
PD18257a	192	122	154	597
PD18258a	262	0	126	398
PD18259a	145	0	305	636
PD18264a	236	90	47	555
PD18269a	264	0	93	445
PD18728a	240	48	0	530
PD18730a	431	0	41	54
PD18733a	313	39	238	288
PD18734a	275	903	0	306
PD18748a	261	0	253	408
PD18749a	248	279	31	390
PD18751a	257	129	307	398
PD18754a	242	0	160	490
PD18756a	296	0	40	375
PD18768a	366	19	193	153
PD18769a	172	0	118	666
PD18771a	262	0	199	341
PD18775a	150	0	265	637
PD18776a	180	40	153	595
PD22036a	434	39	0	85
PD22251a	369	0	230	120
PD22355a	83	0	761	538
PD22357a	293	817	70	205
PD22358a	224	285	0	392
PD22359a	359	30	156	178
PD22360a	0	659	215	742
PD22361a	319	171	250	185
PD22362a	199	509	235	428
PD22363a	150	410	183	433
PD22364a	270	287	242	220
PD22365a	299	333	0	264
PD22366a	0	715	486	655
PD23550a	384	983	0	0
PD23554a	84	512	189	576
PD23558a	27	672	373	641
PD23559a	201	10	363	435
PD23560a	272	191	169	314
PD23561a	442	183	63	0
PD23562a	119	372	266	549
PD23563a	0	825	1214	567
PD23564a	451	6	57	18
PD23565a	167	593	141	458
PD23566a	33	582	219	704
PD23567a	159	0	561	453
PD23569a	322	11	156	225
PD23570a	351	0	230	106
PD23574a	45	532	436	610
PD23577a	154	0	511	458
PD23578a	104	106	518	571
PD23579a	372	135	0	130
PD24182a	83	679	1	635
PD24186a	146	495	0	525
PD24189a	397	0	78	92
PD24190a	237	853	129	270
PD24191a	163	325	109	476
PD24192a	95	66	656	532
PD24193a	217	36	178	472
PD24194a	22	378	608	749
PD24195a	343	116	0	202
PD24196a	237	688	69	294
PD24197a	91	167	626	547
PD24199a	186	604	163	403
PD24200a	405	0	94	51
PD24201a	0	989	787	562
PD24202a	123	0	798	468
PD24204a	390	9	28	131
PD24205a	233	0	329	317
PD24206a	20	5425	1349	0
PD24207a	250	472	580	250
PD24208a	230	129	150	424
PD24209a	332	25	241	227
PD24212a	169	768	268	351
PD24214a	260	680	0	313
PD24215a	148	533	56	484
PD24216a	275	0	272	253
PD24217a	275	478	154	322
PD24218a	191	254	353	462
PD24220a	325	1156	121	47
PD24221a	209	239	7	483
PD24223a	410	66	12	85
PD24224a	301	409	0	219
PD24225a	368	250	0	174
PD24302a	340	38	159	162
PD24303a	120	413	0	595
PD24304a	164	380	0	509
PD24306a	111	319	0	641
PD24307a	379	63	119	105
PD24308a	88	1779	50	424
PD24314a	264	352	127	328
PD24318a	217	601	24	390
PD24320a	356	7	268	148
PD24322a	283	59	349	238
PD24325a	104	658	385	496
PD24326a	201	392	34	475
PD24327a	322	1067	198	54
PD24329a	323	465	217	104
PD24332a	305	231	154	241
PD24333a	159	440	230	444
PD24335a	266	1317	366	79
PD24336a	212	0	206	448
PD24337a	36	123	1046	572
PD3851a	252	203	480	311
PD3890a	0	799	772	953
PD3904a	0	295	662	948
PD3905a	0	1046	575	611
PD3945a	29	1351	0	674
PD3989a	166	450	0	677
PD4005a	214	0	276	404
PD4006a	27	490	485	684
PD4069a	183	0	394	517
PD4072a	194	0	576	313
PD4076a	213	0	382	338
PD4085a	0	424	476	894
PD4086a	2	750	42	977
PD4088a	76	281	727	680
PD4103a	75	1174	255	486
PD4107a	0	711	458	794
PD4109a	202	343	187	418
PD4115a	6	737	0	918
PD4116a	0	822	245	873
PD4192a	70	206	430	686
PD4194a	145	0	601	442
PD4198a	0	1470	194	786
PD4199a	109	107	457	718
PD4225a	82	6	588	751
PD4248a	0	1094	416	798
PD4252a	0	1164	21	959
PD4255a	26	477	558	639
PD4261a	103	56	337	779
PD4264a	149	205	431	623
PD4266a	176	0	164	618
PD4267a	134	349	0	740
PD4315a	251	694	344	242
PD4604a	0	778	512	775
PD4605a	307	251	318	190
PD4606a	241	0	562	239
PD4607a	53	157	313	893
PD4613a	282	0	301	253
PD4826a	42	587	714	703
PD4833a	0	845	0	949
PD4836a	0	199	378	1017
PD4841a	0	668	2135	271
PD4844a	155	5	536	452
PD4845a	305	192	0	253
PD4847a	134	517	222	516
PD4872a	6	271	386	949
PD4874a	118	646	140	518
PD4875a	0	992	94	917
PD4876a	18	175	385	932
PD4951a	103	22	313	772
PD4952a	0	1177	553	675
PD4953a	25	214	407	876
PD4954a	9	44	437	934
PD4955a	0	469	147	1065
PD4956a	0	67	925	805
PD4957a	125	167	180	740
PD4958a	209	0	351	333
PD4959a	0	268	416	992
PD4962a	85	954	507	445
PD4965a	52	223	374	838
PD4967a	0	85	944	851
PD4968a	13	993	73	881
PD4969a	120	86	115	799
PD4970a	9	260	580	891
PD4971a	44	912	617	596
PD4972a	34	100	249	990
PD4975a	97	378	110	597
PD4976a	0	792	502	806
PD4977a	91	67	101	884
PD4978a	7	1901	202	702
PD4980a	103	104	566	715
PD4981a	58	130	0	1000
PD4982a	231	31	122	521
PD4983a	57	24	267	915
PD4985a	124	0	498	702
PD4986a	67	3	605	804
PD5925a	153	264	8	555
PD5928a	73	391	423	779
PD5930a	39	360	218	797
PD5932a	0	223	890	815
PD5934a	52	429	397	624
PD5935a	19	516	267	741
PD5936a	203	0	417	426
PD5937a	0	205	28	1174
PD5942a	266	565	171	241
PD5944a	280	218	0	282
PD5945a	64	171	528	632
PD5946a	428	1053	0	0
PD5947a	387	379	252	17
PD5948a	35	629	348	661
PD5950a	198	313	365	339
PD5951a	0	613	162	990
PD5953a	12	0	350	991
PD5956a	0	218	982	798
PD5959a	0	1790	120	830
PD5960a	0	438	411	1072
PD5961a	0	945	0	1011
PD5964a	0	442	87	1172
PD6016a2	49	160	59	1020
PD6041a	397	100	9	82
PD6042a	42	299	283	852
PD6043a	17	451	108	950
PD6044a	132	356	144	746
PD6045a	28	211	87	1044
PD6046a	33	868	542	788
PD6047a	120	503	373	508
PD6048a	158	683	673	417
PD6404a	0	986	154	886
PD6405a	7	1592	73	782
PD6406a	129	397	59	540
PD6409a	127	291	285	519
PD6410a	201	0	314	413
PD6411a	95	204	504	553
PD6412a	143	0	656	528
PD6413a	15	211	403	882
PD6414a	0	0	1132	714
PD6415a	0	744	1249	543
PD6416a	151	0	771	404
PD6417a	156	211	553	520
PD6418a	349	0	141	152
PD6422a	154	946	356	366
PD6466b	337	0	205	168
PD6684a	0	920	212	850
PD6711a2	383	0	99	93
PD6719a	0	359	425	970
PD6720a	48	196	277	906
PD6721a	264	0	481	234
PD6722a	0	282	270	1044
PD6727b	147	943	333	387
PD6728b	24	32	1389	680
PD6729a2	0	978	0	986
PD6730b	293	147	20	280
PD6731a2	0	166	247	1068
PD6732b	0	2616	0	540
PD6733b	201	109	368	441
PD7066a	0	1553	286	709
PD7067a	78	2614	142	456
PD7069a	333	235	112	197
PD7199a	175	22	465	541
PD7201a	150	0	264	611
PD7202a	0	1567	207	766
PD7203a	0	439	653	735
PD7204a	58	326	38	990
PD7205a	184	1053	108	394
PD7206a	240	441	378	259
PD7207a	249	26	196	479
PD7209a	220	0	173	491
PD7210a	220	15	166	538
PD7211a	152	0	473	483
PD7214a	87	0	279	850
PD7215a	227	0	318	362
PD7217a	33	261	469	871
PD7218a	220	0	240	454
PD7219a	108	41	325	755
PD7220a	438	261	0	47
PD7221a	203	0	326	466
PD7238a	160	7	249	663
PD7240a	163	87	575	478
PD7243a	117	1128	0	605
PD7248a	33	708	269	676
PD7249a	175	731	76	469
PD7250a	63	627	121	653
PD7304a	20	1178	56	808
PD7305a	114	721	273	727
PD7306a	27	1201	0	869
PD7307a	17	727	407	855
PD7316a	0	298	538	950
PD7321a	9	65	854	875
PD7322a	250	58	302	432
PD7341a	48	636	264	826
PD7344a	331	142	5	222
PD7426a	0	741	726	636
PD7428a	188	159	310	409
PD8609a	312	64	268	276
PD8610a	264	14	277	306
PD8611a	0	197	915	794
PD8612a	298	536	0	220
PD8614a	109	530	99	768
PD8615a	239	150	144	456
PD8617a	217	0	234	485
PD8618a	0	161	654	1063
PD8619a	148	1011	35	518
PD8620a	210	0	160	541
PD8621a	85	0	695	637
PD8622a	100	616	50	761
PD8623a	143	256	63	719
PD8652a2	15	351	427	684
PD8660a2	0	2695	9	491
PD8828a	109	25	80	854
PD8830a	231	306	75	383
PD8832a	0	1148	648	699
PD8964a	0	2	896	905
PD8965a	235	0	544	274
PD8969a	172	325	112	479
PD8973a	100	368	224	799
PD8977a	0	1256	78	870
PD8978a	0	110	588	960
PD8979a	53	1742	0	624
PD8980a	0	888	576	714
PD8981a	142	406	372	620
PD8982a	81	824	368	529
PD8984a	0	100	710	916
PD8995a	126	1059	0	649
PD8996a	0	670	58	1052
PD8997a	2	1887	0	742
PD8998a	101	609	123	798
PD8999a	51	74	632	872
PD9000a	0	947	105	890
PD9001a	55	167	245	924
PD9002a	235	395	193	356
PD9004a	0	881	451	895
PD9009a	235	308	0	392
PD9063a	79	173	131	905
PD9064a	52	477	142	700
PD9065a	248	0	124	457
PD9067a	207	10	94	598
PD9193a	99	652	113	780
PD9464a	26	1437	293	674
PD9467a	181	163	161	591
PD9539a	49	1316	2	743
PD9541a	144	119	34	759
PD9544a	193	145	0	666
PD9567a	73	555	158	830
PD9568a	0	1125	230	760
PD9569a	151	141	448	558
PD9570a	161	25	0	758
PD9571a	0	1110	427	773
PD9572a	71	649	0	873
PD9573a	223	0	180	517
PD9574a	172	26	216	657
PD9575a	216	305	0	414
PD9576a	0	1299	394	721
PD9577a	154	85	244	659
PD9578a	250	38	21	515
PD9579a	384	0	98	95
PD9581a	198	0	235	534
PD9582a	105	1258	0	614
PD9584a	379	0	118	97
PD9585a	165	0	420	443
PD9589a	72	65	102	935
PD9591a	181	117	304	596
PD9592a	0	960	424	945
PD9593a	114	115	98	803
PD9595a	0	512	614	881
PD9597a	91	263	92	895
PD9599a	211	160	463	356
PD9600a	252	69	84	470
PD9604a	5	807	0	962
PD9605a	85	372	198	840
PD9606a	68	439	0	926
PD9694a	340	60	167	185
PD9696a	11	301	1035	616
PD9702a	0	1779	842	433
PD9752a	3	1322	0	898
PD9754a	0	289	114	1075
PD9755a	411	212	49	91
PD9756a	131	695	0	727
PD9759a	118	993	0	668
PD9760a	48	750	242	788
PD9761a	93	0	279	830
PD9842a	0	869	1348	676
PD9843a	0	144	852	783
PD9844a	156	0	1048	300
PD9845a	7	276	354	941
PD9847a	280	0	150	287
