Samples	SBS80A	SBS80B	SBS80C
PD8609a	468	104	348
PD8610a	488	67	306
PD8611a	1515	338	53
PD8612a	19	676	359
PD8614a	520	705	281
PD8615a	420	230	339
PD8617a	611	6	319
PD8618a	1486	271	121
PD8619a	244	1206	262
PD8620a	559	12	340
PD8621a	1264	0	153
PD8622a	426	825	276
PD8623a	467	397	317
PD8652a2	835	520	122
PD8660a2	52	3050	93
PD8828a	638	109	321
PD8830a	270	406	319
PD8832a	1093	1376	26
PD8964a	1578	127	98
PD8965a	817	0	236
PD8969a	361	451	276
PD8973a	720	508	263
PD8977a	495	1557	152
PD8978a	1273	241	144
PD8979a	157	2071	191
PD8980a	986	1105	87
PD8981a	762	535	243
PD8982a	633	1012	157
PD8984a	1380	227	119
PD8995a	50	1477	307
PD8996a	677	871	232
PD8997a	227	2240	164
PD8998a	611	746	274
PD8999a	1267	182	180
PD9000a	565	1210	167
PD9001a	848	296	247
PD9002a	393	489	297
PD9004a	1061	1094	72
PD9009a	159	433	343
PD9063a	710	291	287
PD9064a	510	662	199
PD9065a	455	10	364
PD9067a	482	68	359
PD9193a	555	820	269
PD9464a	585	1705	140
PD9467a	531	254	311
PD9539a	305	1591	214
PD9541a	507	209	340
PD9544a	365	258	381
PD9567a	632	735	249
PD9568a	626	1375	114
PD9569a	827	241	230
PD9570a	433	133	378
PD9571a	843	1365	102
PD9572a	426	887	280
PD9573a	534	48	338
PD9574a	656	102	313
PD9575a	176	433	326
PD9576a	798	1548	68
PD9577a	687	167	288
PD9578a	338	89	397
PD9579a	177	0	400
PD9581a	654	0	313
PD9582a	189	1541	247
PD9584a	201	0	393
PD9585a	801	0	227
PD9589a	712	167	295
PD9591a	708	199	291
PD9592a	1090	1181	58
PD9593a	612	211	307
PD9595a	1231	695	81
PD9597a	659	381	301
PD9599a	709	242	239
PD9600a	376	128	371
PD9604a	441	1100	233
PD9605a	715	519	261
PD9606a	281	826	326
PD9694a	285	102	365
PD9696a	1467	458	38
PD9702a	991	2063	0
PD9752a	343	1671	209
PD9754a	789	455	234
PD9755a	91	243	429
PD9756a	182	1039	332
PD9759a	33	1436	310
PD9760a	674	955	199
PD9761a	856	83	263
PD9842a	1858	1035	0
PD9843a	1417	292	70
PD9844a	1396	0	108
PD9845a	969	426	183
PD9847a	372	0	345
