Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T
fea5827b-251d-474b-8713-fc76db995fe7	0	140	244	0	135	298	0	0	92	219	173	90	58	43	0	36	0	26	0	27
fec30898-f86b-4207-aa78-de77142c8f50	316	1	0	8	107	3	17	4	3	3	0	0	25	6	5	0	1	2	0	0
feccc27e-5c2e-4339-8746-0945fee93c1e	260	77	24	90	74	43	58	34	0	25	16	29	30	22	11	2	0	15	0	43
feccee20-a62d-4152-b832-b9fdaca87a61	125	74	207	163	99	222	12	583	4	90	135	144	37	97	22	68	43	6	10	11
ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39	0	127	204	158	193	376	12	0	133	0	74	161	10	16	0	20	0	178	0	9
ff870342-f0d6-4450-8f9c-344c046a0baf	269	107	27	39	58	4	85	0	0	46	0	25	39	9	0	0	8	7	0	6
ffa976f0-aa60-4867-842e-361afa7d68ac	425	14	0	1	0	1	10	4	0	0	0	0	25	0	0	0	0	0	0	0
ffad9288-c622-11e3-bf01-24c6515278c0	85	102	83	211	212	0	180	2	0	26	0	53	50	24	0	6	39	10	1	3
ffb4f42b-58e9-40c3-8963-11804f041375	186	199	0	80	79	0	74	0	0	1	0	23	37	16	0	2	4	1	0	0
ffdd4feb-aca3-4104-b1e8-954d705a6450	210	46	27	25	166	30	4	1	0	27	40	5	27	24	0	3	0	2	4	0
ffe4bb51-e98a-41a7-a4e1-c3970386889c	232	93	110	25	80	0	95	0	0	26	0	11	23	10	9	20	8	1	3	0
PD10010a	0	326	130	0	0	204	7	129	391	119	63	57	84	22	26	57	24	15	24	4
PD10011a	0	27	320	0	245	356	0	40	217	0	0	0	59	0	32	29	46	21	13	35
PD10014a	0	204	432	0	5	39	148	63	456	76	101	30	82	60	20	36	25	30	2	25
PD11326a	36	0	1069	0	0	70	364	54	0	247	91	0	52	0	79	49	46	27	11	22
PD11327a	0	0	878	0	0	445	41	426	342	464	53	0	103	106	102	45	27	46	52	50
PD11336a	282	69	49	36	47	44	29	50	21	20	0	0	35	0	33	3	0	2	46	2
PD11337a	94	251	53	67	26	5	105	83	276	124	9	11	61	31	14	19	0	18	21	28
PD11338a	22	369	0	0	0	36	0	19	443	90	0	35	152	0	0	1	18	3	0	6
PD11339a	23	361	94	0	0	132	10	306	283	55	172	3	7	38	0	6	1	56	2	29
PD11340a	0	49	409	112	150	231	20	199	368	42	132	0	88	67	28	37	30	20	9	30
PD11341a	123	61	101	9	231	1	86	0	12	38	14	0	21	0	4	8	8	3	0	11
PD11342a	0	318	0	0	97	0	41	14	225	171	50	20	53	35	3	11	33	10	4	15
PD11343a	0	268	157	10	46	129	25	137	410	67	127	28	11	0	42	24	47	35	15	55
PD11344a	0	321	125	35	0	29	162	83	485	118	0	41	119	63	7	9	0	5	35	2
PD11345a	55	0	543	162	0	227	16	419	516	133	268	0	60	113	64	2	14	48	62	66
PD11346a	79	82	460	0	0	72	7	571	389	44	249	0	50	24	26	11	12	66	90	72
PD11347a	31	298	101	16	9	48	70	99	408	121	10	12	114	8	0	7	5	41	40	39
PD11348a	9	315	91	42	1	75	86	44	464	135	3	49	119	15	0	14	15	22	57	51
PD11349a	34	8	502	0	72	186	0	451	370	146	155	0	93	79	0	49	24	89	48	31
PD11352a	42	397	41	9	0	5	84	0	161	96	37	82	80	0	0	16	0	10	11	3
PD11355a	29	0	50	136	374	0	49	3	12	6	29	0	38	2	8	9	6	7	10	5
PD11357a	34	279	120	0	63	91	28	48	324	29	161	53	12	7	0	24	35	12	4	22
PD11358a	0	347	104	26	0	0	37	0	398	205	18	66	159	8	0	28	22	9	0	8
PD11359a	0	403	74	25	0	0	107	0	289	103	33	108	127	13	0	7	5	10	1	0
PD11360a	27	158	159	0	138	92	16	207	291	70	111	8	33	0	40	40	19	5	8	44
PD11361a	0	367	53	0	0	0	56	0	294	389	0	72	139	15	14	10	14	19	0	10
PD11364a	3	253	75	54	110	42	43	0	276	142	169	54	34	21	13	21	2	17	10	15
PD11365a	13	244	133	43	116	31	30	4	176	91	162	41	11	27	19	27	16	28	6	13
PD11366a	30	354	76	0	30	229	3	9	104	110	151	98	38	0	0	20	29	33	0	22
PD11367a	62	294	105	104	16	77	96	34	220	123	7	4	73	36	2	0	8	47	20	24
PD11368a	41	118	298	175	22	239	87	221	507	119	66	18	35	102	48	134	14	64	13	5
PD11369a	102	81	210	230	33	109	20	303	414	49	91	0	84	60	28	17	39	43	104	0
PD11370a	18	410	11	15	0	5	30	0	228	98	68	92	111	0	0	4	16	18	8	6
PD11372a	76	283	99	0	30	64	94	0	267	75	0	62	73	0	10	21	12	12	0	32
PD11374a	0	302	165	0	0	0	176	157	494	107	0	33	78	37	3	12	9	29	0	46
PD11375a	50	316	0	0	57	31	25	59	251	128	8	29	98	17	0	20	1	17	0	4
PD11376a	78	201	61	37	62	0	39	69	368	118	37	9	75	0	10	56	24	26	0	0
PD11379a	123	42	130	157	205	15	124	13	36	47	17	0	31	27	34	0	9	24	16	5
PD11380a	59	353	30	36	0	38	60	3	261	119	39	49	80	5	0	46	4	6	21	6
PD11381a	0	343	76	13	0	34	54	0	468	112	4	104	177	20	0	3	32	7	0	3
PD11383a	373	59	0	0	12	2	5	0	0	18	5	5	32	0	0	0	1	1	0	0
PD11384a	73	174	6	45	156	0	15	39	260	81	29	10	76	12	1	31	8	3	1	12
PD11385a	0	71	551	0	61	363	23	287	482	0	103	67	26	82	14	69	14	61	52	28
PD11386a	25	329	102	0	0	51	98	0	355	118	17	95	124	33	0	40	0	5	27	4
PD11388a	0	331	155	0	0	74	0	395	371	21	223	2	11	42	0	16	0	48	49	21
PD11389a	80	371	0	0	0	32	25	0	217	38	18	46	86	1	0	27	9	0	0	2
PD11391a	148	106	129	251	0	32	208	196	112	418	0	118	81	26	90	40	16	30	55	29
PD11393a	54	150	384	110	63	597	3	354	161	0	0	0	6	36	0	61	13	22	14	117
PD11394a	0	362	39	0	14	74	49	57	376	107	0	70	138	32	0	7	5	40	0	27
PD11395a	22	254	82	42	72	0	106	0	300	163	120	56	33	49	19	14	7	16	5	8
PD11396a	0	230	150	76	0	24	62	202	653	108	199	0	0	83	28	35	73	19	21	32
PD11397a	0	230	292	202	0	267	75	124	440	48	167	76	42	45	0	44	31	47	48	59
PD11398a	13	285	281	229	42	124	44	18	87	61	158	23	51	0	34	20	45	14	20	9
PD11399a	29	307	0	51	33	28	61	118	386	121	16	19	85	0	0	10	37	32	0	41
PD11402a	29	364	27	76	0	20	57	17	375	88	0	34	121	21	0	3	0	9	3	27
PD11462a	0	242	174	18	0	96	50	189	480	195	199	53	13	102	16	65	0	28	67	8
PD11464a	0	360	28	149	0	29	73	74	355	207	3	49	131	13	0	49	4	12	90	2
PD11465a	0	257	87	111	18	180	47	203	502	107	129	38	9	48	49	69	29	8	114	36
PD11740a	122	244	12	56	55	0	19	0	214	74	10	1	75	0	0	4	27	4	0	9
PD11741a	241	51	0	0	131	12	0	45	38	23	47	0	2	9	12	0	0	16	5	12
PD11742a	0	230	321	162	37	40	229	0	264	133	72	82	101	73	0	15	23	37	8	21
PD11743a	0	280	177	98	0	31	143	49	448	196	29	61	100	15	53	33	55	4	33	22
PD11744a	0	429	0	0	0	0	42	0	265	179	27	65	115	1	0	13	5	8	0	11
PD11745a	94	35	367	89	22	126	54	132	542	171	128	2	43	54	0	71	73	49	17	38
PD11748a	11	154	545	35	0	35	306	67	337	174	26	92	50	24	55	50	28	17	35	51
PD11750a	0	49	215	0	272	191	0	66	77	99	63	0	28	5	24	20	19	33	21	1
PD11751a	0	6	569	90	213	160	53	33	0	38	132	0	81	15	31	24	33	21	16	11
PD11752a	149	0	182	123	143	68	23	68	96	131	91	0	71	71	60	0	0	14	10	15
PD11753a	0	347	85	0	0	152	25	64	383	119	240	77	0	66	3	6	0	21	6	43
PD11755a	56	39	766	253	23	62	298	39	89	126	79	0	96	7	65	39	27	28	11	35
PD11756a	49	389	9	6	5	3	69	0	172	171	4	74	90	0	6	12	8	11	11	3
PD11757a	3	78	398	138	185	69	24	28	51	89	172	0	72	5	32	26	22	13	19	26
PD11760a	21	322	72	0	0	27	102	26	378	255	26	63	77	12	3	35	18	44	12	35
PD11761a	234	0	96	0	126	35	0	144	67	48	46	0	38	0	5	64	0	3	11	18
PD11762a	35	308	16	3	29	0	39	2	335	253	9	55	105	36	17	12	8	32	4	5
PD11765a	0	249	88	31	0	0	71	42	522	480	0	102	204	62	18	16	14	16	22	2
PD11766a	49	274	167	45	0	51	202	48	350	118	0	60	67	25	8	37	42	16	1	14
PD11767a	0	361	32	8	0	0	44	74	319	292	0	77	156	23	0	14	17	7	23	17
PD11769a	12	374	117	0	0	29	125	0	198	132	67	128	107	11	0	20	0	10	13	23
PD11816a	42	284	172	0	0	101	27	64	384	58	219	67	30	40	0	35	0	18	12	34
PD11818a	173	148	99	122	0	109	73	220	290	80	0	0	103	1	13	52	0	4	106	1
PD11819a	380	14	0	0	48	0	1	9	4	12	0	0	31	1	0	3	0	0	0	0
PD13162a	0	12	273	0	222	0	69	164	361	98	84	0	40	55	50	44	12	21	9	28
PD13163a	42	141	379	68	0	23	243	29	391	258	67	113	100	27	17	27	0	64	74	31
PD13164a	31	316	77	0	17	74	35	137	314	117	133	36	41	0	0	36	6	21	70	27
PD13165a	0	182	365	448	0	0	268	0	353	250	45	26	118	62	58	24	18	35	18	53
PD13166a	167	91	107	52	147	64	109	24	45	0	0	1	21	0	0	11	0	49	22	0
PD13167a	55	159	300	120	0	126	67	244	336	231	173	18	59	25	6	108	7	50	61	22
PD13168a	0	172	279	93	0	33	131	105	557	318	23	47	163	24	0	12	39	41	86	46
PD13296a	0	0	624	17	186	108	129	56	22	63	101	0	75	46	35	19	7	17	18	36
PD13297a	0	236	376	339	0	0	287	0	248	144	80	108	84	56	0	37	27	30	48	16
PD13298a	40	89	371	29	0	431	10	462	552	136	119	116	68	5	147	76	73	30	0	22
PD13299a	0	140	357	0	0	159	87	154	482	223	186	115	82	85	68	50	32	46	22	14
PD13302a	101	147	133	135	135	183	45	119	42	23	15	38	62	26	2	43	0	3	12	66
PD13304a	391	41	2	0	15	9	5	1	0	3	29	0	10	0	0	1	0	1	0	2
PD13306a	304	54	18	5	84	1	26	0	0	4	1	8	33	0	1	1	0	0	3	2
PD13307a	60	266	201	107	7	60	116	30	242	62	68	65	71	3	27	41	0	2	22	46
PD13310a	29	315	88	0	0	95	70	68	299	155	169	147	38	23	63	47	8	16	9	4
PD13311a	0	47	172	0	312	76	16	45	53	40	66	0	38	32	0	17	20	19	7	2
PD13312a	0	426	84	63	0	0	112	0	161	73	54	116	105	4	0	13	0	8	9	4
PD13416a	0	404	51	7	0	0	73	0	246	164	59	119	121	17	0	37	1	2	0	8
PD13418a	37	0	624	9	0	121	222	201	490	347	70	108	102	20	94	44	65	59	19	40
PD13419a	316	81	41	9	45	4	45	1	3	3	4	0	22	1	3	0	6	3	0	0
PD13420a	0	411	104	13	0	0	134	0	208	103	19	113	96	32	15	7	0	4	4	3
PD13422a	342	27	17	0	69	0	19	6	0	3	3	2	25	0	4	0	0	0	4	2
PD13424a	0	295	93	163	0	208	23	175	454	117	145	11	50	12	55	11	45	6	127	7
PD13425a	78	0	385	148	132	222	53	269	146	67	73	0	71	150	16	1	29	24	6	39
PD13426a	0	303	0	0	34	0	17	61	569	163	185	9	0	27	25	19	51	12	14	29
PD13427a	0	312	74	0	0	0	73	0	362	396	0	130	180	25	0	11	22	9	0	4
PD13428a	93	45	81	68	274	76	34	19	26	0	0	5	31	1	0	48	13	7	5	3
PD13602a	0	68	326	104	0	153	53	212	834	227	131	40	113	108	68	17	60	23	17	50
PD13603a	65	11	299	70	196	221	5	147	180	0	66	0	36	78	46	30	0	13	49	17
PD13604a	15	285	117	90	11	9	114	116	343	186	150	59	20	43	22	34	23	7	66	38
PD13605a	0	194	293	139	0	74	204	25	524	245	34	122	170	29	0	22	10	13	85	20
PD13606a	183	0	260	38	84	171	0	238	142	31	15	0	62	44	70	1	0	11	56	22
PD13607a	3	212	98	88	0	0	104	71	783	244	65	95	128	16	0	42	70	45	25	56
PD13608a	167	152	126	72	86	38	117	58	9	31	3	2	23	0	7	15	0	33	24	17
PD13609a	130	45	384	216	0	126	311	118	373	248	0	1	65	2	92	15	0	41	40	62
PD13618a	131	247	0	0	64	6	26	6	199	56	41	13	30	0	7	24	5	11	0	0
PD13619a	0	345	238	78	0	87	74	52	151	85	190	92	37	46	0	24	29	34	20	6
PD13620a	64	234	296	349	0	14	318	0	80	157	45	60	50	75	0	10	20	31	15	54
PD13622a	77	46	503	216	0	166	95	226	435	145	121	0	87	65	30	56	34	35	25	23
PD13623a	0	0	1016	0	0	145	387	141	98	663	206	0	0	52	123	64	47	56	27	39
PD13625a	11	193	412	169	9	261	55	88	291	161	206	0	49	12	23	3	36	49	36	36
PD13626a	0	281	317	93	0	126	59	22	246	122	277	61	21	27	26	28	10	17	43	24
PD13627a	0	129	314	44	200	133	33	16	0	56	97	6	43	5	25	28	22	10	12	7
PD13629a	0	345	39	88	79	0	65	0	177	81	35	56	75	2	7	18	27	12	9	8
PD13630a	129	148	206	86	21	56	207	19	189	182	0	12	29	51	62	0	0	51	0	38
PD13631a	22	204	139	59	120	7	34	57	249	103	112	39	54	17	28	25	14	8	4	29
PD13752a	109	49	69	55	257	18	49	5	9	26	20	6	34	0	1	38	2	2	4	2
PD13753a	3	328	126	46	0	39	107	28	413	183	0	60	157	45	0	19	6	10	17	0
PD13754a	81	118	211	38	201	122	9	8	14	0	87	17	13	3	0	24	5	18	0	6
PD13755a	135	112	166	44	151	0	58	0	5	19	28	0	48	0	3	20	0	3	6	9
PD13756a	19	358	7	56	26	0	57	0	288	113	44	51	77	9	0	14	3	21	0	25
PD13757a	16	176	386	81	22	0	145	124	345	242	5	10	169	18	11	16	56	15	7	13
PD13758a	28	298	364	98	46	2	210	0	0	27	17	0	55	0	0	37	0	6	0	14
PD13760a	0	104	233	93	272	14	7	0	8	0	140	0	25	0	15	32	9	7	27	4
PD13761a	0	39	314	0	312	192	6	0	0	0	48	33	0	4	0	30	31	9	0	17
PD13762a	0	265	248	193	0	0	196	0	293	295	8	64	138	37	0	24	10	21	7	15
PD13763a	0	280	391	176	0	67	277	14	215	191	0	54	96	5	0	88	13	11	7	3
PD13764a	176	0	507	52	0	410	30	482	104	59	35	0	43	0	62	112	0	80	77	12
PD13765a	236	65	66	34	100	38	63	58	14	14	0	2	36	0	0	6	0	0	65	13
PD13766a	0	241	261	27	81	11	190	2	217	207	0	35	84	26	0	8	18	19	7	25
PD13767a	0	288	200	69	0	92	45	13	386	147	225	98	33	49	11	41	27	24	11	26
PD13768a	11	169	591	0	0	266	29	192	326	0	414	127	0	59	0	42	0	27	22	44
PD13770a	0	19	481	0	155	204	0	231	306	9	192	18	43	95	0	42	25	26	22	38
PD13771a	33	224	399	150	0	2	192	22	207	124	80	79	91	17	14	24	37	21	20	31
PD14432a	115	345	36	28	0	9	75	0	72	51	14	50	62	0	10	26	0	4	0	3
PD14433a	346	27	66	8	27	37	23	36	15	2	0	0	29	0	0	6	0	0	0	53
PD14435a	0	209	391	217	0	375	28	159	261	130	203	25	25	93	37	37	25	51	22	54
PD14437a	50	27	685	0	64	428	18	356	209	0	45	0	34	108	26	29	48	37	56	27
PD14439a	111	314	0	48	34	0	75	0	76	78	19	23	48	0	0	8	1	14	23	3
PD14441a	141	204	42	71	74	0	48	0	128	86	0	0	67	0	0	4	8	4	22	0
PD14442a	111	247	0	0	99	0	30	4	91	133	0	34	56	8	0	9	10	13	0	3
PD14450a	175	237	75	0	16	29	83	18	85	96	0	34	49	0	0	36	0	2	0	14
PD14453a	12	90	384	262	107	330	75	199	244	108	116	0	87	82	18	38	22	18	12	81
PD14454a	13	303	43	42	82	23	93	62	217	195	8	13	58	23	5	22	0	8	8	54
PD14456a	121	274	69	19	8	0	121	0	162	136	19	38	54	0	0	0	0	10	0	54
PD14457a	7	117	207	67	164	182	46	114	368	55	67	0	32	12	77	42	0	37	27	16
PD14458a	71	285	0	27	70	15	42	16	241	77	128	32	2	18	26	15	11	15	17	12
PD14459a	175	170	36	32	92	0	98	16	57	36	0	33	33	11	5	0	2	1	0	30
PD14460a	279	107	54	51	30	20	76	29	12	33	12	0	14	20	3	27	0	6	8	24
PD14461a	319	66	80	14	31	0	47	28	0	0	7	0	22	0	2	9	0	13	3	15
PD14462a	92	302	0	0	14	27	36	0	261	178	4	58	108	0	0	12	1	7	8	35
PD14465a	187	136	146	104	20	1	134	43	125	130	23	0	21	0	0	46	0	65	2	36
PD14467a	116	297	91	0	17	2	144	0	96	83	0	61	29	2	19	14	8	3	0	32
PD14468a	169	218	2	27	69	0	56	0	36	54	5	17	32	1	10	6	6	3	10	10
PD14471a	17	252	164	182	72	42	72	21	176	139	151	26	34	23	15	28	13	32	31	13
PD14472a	120	306	6	0	36	0	72	0	35	99	20	83	63	1	12	8	0	5	0	0
PD14473a	171	241	26	32	14	7	80	24	103	96	0	31	50	8	33	2	5	0	9	25
PD17973a	0	380	259	176	0	0	228	0	74	90	1	28	63	23	7	22	23	10	0	17
PD17981a	13	209	557	117	5	251	35	106	223	0	182	58	29	6	61	26	0	30	9	59
PD17991a	74	320	32	20	42	0	87	0	87	62	22	59	42	0	39	14	0	5	0	3
PD17994a	80	234	51	15	92	0	41	1	159	215	2	18	82	11	0	16	15	14	3	9
PD18017a	97	197	161	0	88	0	150	11	147	102	0	25	26	36	20	5	4	4	5	5
PD18020a	27	10	669	152	90	159	115	87	174	112	166	2	89	53	28	15	23	45	15	47
PD18022a	136	0	260	0	153	216	0	217	96	52	56	0	41	0	68	3	2	12	3	36
PD18024a	11	0	764	52	59	209	140	110	219	187	132	0	88	50	82	38	26	53	16	20
PD18031a	0	0	126	0	365	168	0	87	42	30	0	0	15	17	31	8	16	21	18	7
PD18037a	0	128	487	13	77	239	61	183	265	56	94	12	44	15	86	21	22	52	17	20
PD18045a	153	0	430	45	72	296	38	375	24	37	74	0	67	45	41	17	0	72	71	27
PD18046a	28	155	148	17	180	28	34	75	152	87	78	31	38	14	2	24	9	36	8	13
PD18047a	92	214	89	15	90	88	0	82	167	61	107	19	15	10	0	4	6	28	48	15
PD18048a	0	191	257	28	105	227	52	75	202	88	52	8	33	22	38	45	10	70	17	12
PD18049a	104	57	62	44	265	29	3	4	5	21	67	0	23	1	9	11	3	5	19	0
PD18050a	109	33	271	132	70	255	0	135	297	76	66	0	72	40	120	10	3	29	96	31
PD18100a	177	235	0	0	32	0	30	0	65	134	9	29	55	0	0	21	4	2	0	5
PD18101a	29	275	0	0	132	0	39	0	198	121	0	38	82	2	11	1	2	14	0	0
PD18116a	97	28	881	85	0	0	357	0	12	128	0	0	97	0	7	28	31	15	0	20
PD18149a	50	226	176	0	41	29	85	47	300	208	0	35	104	10	21	7	12	31	5	11
PD18188a	151	230	0	0	51	0	47	36	125	117	15	10	38	0	0	12	0	22	29	1
PD18189a	36	189	120	7	149	74	39	45	137	106	90	25	34	33	35	10	8	25	12	11
PD18247a	58	292	5	0	100	0	25	0	74	184	7	34	72	8	4	13	14	15	0	2
PD18251a	56	236	257	88	8	232	52	107	200	131	99	11	42	0	36	29	22	47	35	38
PD18257a	136	228	100	3	29	8	99	20	160	136	1	18	44	19	4	2	2	13	16	27
PD18258a	141	265	1	16	54	0	73	0	41	94	0	26	33	3	21	7	0	8	3	0
PD18259a	0	179	159	0	206	0	124	0	82	114	25	63	45	15	0	23	22	11	10	8
PD18264a	169	217	17	0	36	0	66	6	145	146	0	20	34	18	40	3	0	0	4	7
PD18269a	184	251	0	0	27	0	41	0	24	128	10	52	56	2	6	13	0	3	0	5
PD18728a	167	183	0	0	78	0	7	0	103	154	3	25	75	0	9	4	0	5	2	3
PD18730a	360	53	11	1	30	2	20	3	0	8	6	0	21	0	2	9	0	0	0	0
PD18733a	187	198	24	65	48	0	84	39	77	39	0	17	41	0	0	5	5	25	0	24
PD18734a	141	187	119	41	30	100	19	371	104	50	113	8	23	9	21	2	0	123	0	23
PD18748a	97	291	17	37	74	0	93	34	27	74	0	53	48	22	15	5	5	15	11	4
PD18749a	87	301	47	0	79	127	3	0	51	0	133	65	2	0	10	33	0	2	5	3
PD18751a	147	288	38	51	0	65	122	30	92	49	0	70	48	0	22	2	0	11	5	51
PD18754a	106	279	3	10	67	0	76	0	84	96	3	53	36	14	23	20	0	5	1	16
PD18756a	194	186	0	0	69	0	20	0	74	73	8	22	54	3	0	3	4	1	0	0
PD18768a	234	143	12	62	69	6	47	3	25	3	30	23	16	28	12	7	4	2	1	4
PD18769a	65	295	38	5	81	0	59	0	75	190	0	31	69	7	15	9	1	7	1	8
PD18771a	144	282	33	14	32	0	75	0	32	47	11	59	45	0	0	0	16	6	0	6
PD18775a	54	385	85	1	2	0	116	0	77	142	3	79	61	0	10	6	0	20	11	0
PD18776a	66	221	85	38	113	0	13	0	123	117	25	23	81	0	16	7	17	18	3	2
PD22036a	345	42	0	0	54	0	19	22	30	18	0	0	14	0	0	10	3	0	0	1
PD22251a	263	74	65	51	76	14	58	0	18	1	0	12	42	15	10	1	0	3	13	3
PD22355a	0	184	364	162	123	2	187	0	0	54	71	47	59	28	23	27	8	4	17	22
PD22357a	165	0	188	64	143	134	3	272	95	29	62	0	42	49	11	10	0	44	66	8
PD22358a	0	39	96	0	359	126	0	67	0	72	51	0	36	1	0	22	6	6	1	19
PD22359a	213	75	73	0	133	14	77	20	0	24	0	9	13	0	31	4	6	2	26	3
PD22360a	0	60	556	0	133	236	13	56	100	66	103	0	71	73	43	34	6	21	22	23
PD22361a	223	85	144	67	74	35	53	64	0	32	30	0	39	0	5	12	36	26	0	0
PD22362a	191	0	317	0	70	86	126	134	75	136	0	0	28	0	13	49	0	45	70	31
PD22363a	0	45	343	0	271	195	5	24	0	0	106	34	43	7	19	24	19	25	4	12
PD22364a	132	150	184	68	114	156	20	0	10	0	75	43	10	0	0	15	16	23	0	3
PD22365a	117	58	58	0	219	114	0	96	70	29	23	0	35	0	0	30	5	17	22	3
PD22366a	0	0	632	107	159	245	58	59	70	83	140	0	74	76	35	40	2	32	22	22
PD23550a	263	0	144	24	88	246	0	355	52	14	14	0	2	3	37	30	0	10	71	14
PD23554a	0	62	422	0	209	231	23	71	34	10	46	0	71	47	36	17	39	17	12	14
PD23558a	0	229	522	70	49	314	24	28	3	39	154	61	38	67	5	26	33	35	0	16
PD23559a	1	82	220	42	286	4	116	9	19	65	45	2	41	8	9	25	19	10	2	4
PD23560a	174	21	189	6	154	35	44	52	34	56	40	0	57	0	1	10	33	12	22	6
PD23561a	384	2	15	33	4	21	31	53	12	15	0	0	22	0	0	0	0	0	96	0
PD23562a	0	157	275	75	185	172	34	27	43	46	77	22	59	80	7	17	0	20	1	9
PD23563a	61	6	784	271	0	194	347	143	46	259	73	0	64	12	103	63	45	50	25	60
PD23564a	356	31	5	5	49	0	36	2	4	6	3	2	3	0	12	4	2	2	8	2
PD23565a	0	56	201	80	273	148	38	157	44	92	95	0	29	0	19	15	46	11	11	44
PD23566a	0	136	454	12	130	220	41	66	43	76	139	0	57	28	41	43	15	16	6	15
PD23567a	0	96	296	63	247	21	188	0	0	39	20	38	39	13	33	32	6	9	8	25
PD23569a	223	76	99	32	103	0	16	0	7	40	27	0	52	8	12	11	0	5	1	2
PD23570a	296	46	143	4	46	0	88	0	0	2	0	4	35	0	0	4	19	0	0	0
PD23574a	0	126	476	129	129	264	63	0	59	51	89	0	57	27	48	27	13	49	7	9
PD23577a	0	55	332	92	267	0	104	5	5	33	71	2	62	1	20	17	27	21	6	3
PD23578a	0	109	436	52	190	40	123	5	22	69	86	0	68	31	10	7	30	16	0	5
PD23579a	184	53	17	0	214	84	0	0	28	0	20	8	0	1	2	4	6	5	6	5
PD24182a	0	0	342	0	257	269	0	56	137	59	44	0	60	26	48	17	14	29	8	32
PD24186a	0	42	174	0	298	238	0	54	26	121	49	0	45	26	12	29	13	11	12	16
PD24189a	302	114	4	28	33	0	10	0	3	3	19	5	22	2	0	5	12	2	0	3
PD24190a	130	83	259	91	126	289	1	196	0	25	75	0	39	41	14	92	0	15	12	1
PD24191a	0	65	266	0	287	145	13	41	0	40	78	5	53	8	0	17	10	16	16	13
PD24192a	0	166	417	89	139	41	144	0	0	26	84	62	51	7	17	24	14	29	29	10
PD24193a	89	325	0	78	41	29	64	3	67	92	23	0	58	0	4	6	5	10	2	7
PD24194a	19	235	361	156	0	50	175	83	164	171	63	0	84	11	37	17	31	21	61	18
PD24195a	148	125	8	0	189	55	0	25	21	5	40	0	8	0	0	7	21	5	2	2
PD24196a	96	0	246	37	224	241	0	147	91	8	37	0	42	1	52	40	0	19	7	0
PD24197a	0	49	446	86	223	85	179	13	0	71	69	18	66	13	11	25	22	10	14	31
PD24199a	29	41	326	11	225	122	27	183	62	30	90	0	39	12	30	10	24	34	22	39
PD24200a	275	13	11	35	142	0	5	0	4	0	11	8	36	3	0	1	2	2	0	2
PD24201a	75	0	802	181	23	359	157	126	12	124	78	0	79	0	93	22	85	50	45	27
PD24202a	0	228	311	233	116	27	190	3	0	28	52	0	58	56	2	17	15	19	10	24
PD24204a	301	77	0	14	62	1	0	1	21	25	4	0	37	0	0	3	3	2	5	2
PD24205a	0	75	142	48	321	3	87	0	0	4	39	44	50	8	12	5	13	6	15	7
PD24206a	0	0	217	1279	0	1764	485	1220	123	437	0	128	25	400	99	160	68	123	137	129
PD24207a	272	0	293	190	0	115	172	83	50	118	49	0	50	7	40	8	0	90	15	0
PD24208a	80	252	0	101	106	54	46	0	44	100	47	0	30	0	19	24	0	11	0	19
PD24209a	133	117	73	30	174	0	107	46	10	29	0	6	13	0	15	2	10	1	56	3
PD24212a	0	130	303	111	191	285	27	160	3	0	64	14	29	75	34	17	37	29	24	23
PD24214a	21	89	178	2	268	146	10	270	13	36	63	0	31	0	0	12	0	47	59	8
PD24215a	0	146	290	0	213	253	4	53	25	12	85	12	11	0	26	18	28	19	12	14
PD24216a	64	215	31	114	182	0	64	0	10	12	20	2	44	10	16	6	6	1	1	2
PD24217a	220	84	170	13	25	42	97	209	62	107	0	0	39	5	17	0	30	16	65	28
PD24218a	118	192	123	138	65	68	76	26	59	130	90	42	67	0	29	23	0	6	2	6
PD24220a	122	0	227	114	178	201	6	416	28	14	44	0	20	0	4	0	12	139	122	2
PD24221a	35	169	71	14	214	52	19	31	33	106	114	0	14	29	0	8	2	9	5	13
PD24223a	298	30	17	7	108	25	1	0	24	0	25	0	17	0	5	5	2	5	2	2
PD24224a	84	17	74	0	290	182	0	73	68	5	5	0	21	42	0	9	10	8	4	37
PD24225a	261	27	39	0	110	50	0	59	67	45	41	0	21	0	13	3	6	11	39	0
PD24302a	177	5	70	56	223	6	14	2	13	21	41	3	41	5	0	4	8	5	2	3
PD24303a	0	0	218	0	310	151	0	60	97	60	76	0	45	45	7	27	14	8	0	10
PD24304a	0	32	136	0	319	186	0	41	63	97	37	0	43	42	0	27	6	12	8	4
PD24306a	0	108	156	0	247	173	0	0	80	100	71	0	46	35	0	15	3	20	9	8
PD24307a	301	64	37	48	53	28	20	0	22	10	9	0	33	0	0	40	0	0	1	0
PD24308a	132	0	723	0	0	565	0	405	97	5	46	0	29	143	20	45	0	89	20	22
PD24314a	37	75	124	47	269	43	26	143	2	58	82	0	29	36	52	8	0	16	1	23
PD24318a	116	132	211	6	104	149	8	158	31	78	79	0	22	19	20	15	30	10	38	6
PD24320a	228	10	85	69	161	9	86	2	6	43	5	0	29	0	22	0	17	3	4	0
